# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: B2CA 2017-06-07-01, 1wt% Ru by drying oven, small cup.
# Catalyst mass: 0.808000 
filename: B2CA_RubyDry_2017-07-05-01.txt 
current working directory: /home/research/python/diff-react-2017-07-05 
Catalyst_Description: B2CA 2017-06-07-01, 1wt% Ru by drying oven, small cup.
Notes: B2CA made in large batch, 1 wt% Ru added by adding all 155grams to 1+ liters of acetone RuCl solution, then drying in dry oven. Powder sat in solution for over a day prior to drying

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
5891.5, 139.5, | , 27.6, 9.0, 554.2, | ,  4000,  3876, 12000, 11704, | , -3.4, 2943.0, 138.767, |, 10.4
5892.5, 139.5, | , 27.6, 8.9, 554.9, | ,  4000,  3879, 12000, 11701, | , -3.4, 2973.8, 140.224, |, 10.6
5893.5, 140.1, | , 27.5, 8.3, 553.7, | ,  4000,  3874, 12000, 11724, | , -3.4, 2912.6, 137.494, |, 9.4
5894.5, 140.4, | , 27.5, 0.5, 547.9, | ,  4000,  3873, 12000, 11710, | , -3.4, 2922.0, 137.814, |, 2.5
5895.5, 139.5, | , 27.6, 8.8, 554.4, | ,  4000,  3875, 12000, 11692, | , -3.4, 2903.1, 136.781, |, 10.2
5896.5, 139.5, | , 27.6, 9.1, 555.0, | ,  4000,  3875, 12000, 11682, | , -3.4, 2925.4, 137.737, |, 10.5
5897.5, 139.8, | , 27.5, 9.5, 555.1, | ,  4000,  3878, 12000, 11668, | , -3.4, 2905.7, 136.715, |, 10.7
5898.5, 139.7, | , 27.6, 7.7, 553.8, | ,  4000,  3875, 12000, 11717, | , -3.4, 2909.6, 137.311, |, 9.2
5899.5, 140.6, | , 27.6, -1.5, 546.3, | ,  4000,  3870, 12000, 11703, | , -3.4, 2907.4, 137.041, |, 0.8
5900.6, 139.9, | , 27.6, 9.6, 554.5, | ,  4000,  3881, 12000, 11729, | , -3.4, 2912.6, 137.610, |, 10.8
5901.6, 139.5, | , 27.6, 9.1, 554.8, | ,  4000,  3879, 12000, 11736, | , -3.4, 2950.3, 139.430, |, 10.5
5902.6, 139.7, | , 27.6, 8.7, 554.4, | ,  4000,  3878, 12000, 11725, | , -3.4, 2906.6, 137.267, |, 9.7
5903.6, 139.7, | , 27.6, 7.8, 553.9, | ,  4000,  3874, 12000, 11707, | , -3.4, 2901.0, 136.810, |, 9.9
5904.6, 140.9, | , 27.6, 0.4, 547.6, | ,  4000,  3875, 12000, 11715, | , -3.4, 2910.4, 137.325, |, 2.5
5905.6, 139.4, | , 27.6, 8.8, 554.8, | ,  4000,  3881, 12000, 11692, | , -3.4, 2944.3, 138.767, |, 10.3
5906.6, 139.6, | , 27.6, 8.2, 554.5, | ,  4000,  3881, 12000, 11700, | , -3.4, 2906.1, 137.047, |, 10.3
5907.6, 139.7, | , 27.6, 8.3, 553.6, | ,  4000,  3879, 12000, 11758, | , -3.4, 2923.3, 138.350, |, 9.3
5908.6, 140.0, | , 27.6, 8.1, 554.3, | ,  4000,  3874, 12000, 11680, | , -3.4, 2892.4, 136.169, |, 9.7
5909.6, 139.4, | , 27.6, 9.2, 554.8, | ,  4000,  3874, 12000, 11668, | , -3.4, 2897.1, 136.277, |, 10.3
5910.6, 140.3, | , 27.6, 0.8, 546.3, | ,  4000,  3875, 12000, 11689, | , -3.4, 2927.1, 137.883, |, 3.4
5911.7, 140.0, | , 27.6, 8.9, 554.8, | ,  4000,  3874, 12000, 11700, | , -3.4, 2940.8, 138.617, |, 10.1
5912.7, 139.9, | , 27.6, 8.7, 554.8, | ,  4000,  3885, 12000, 11695, | , -3.4, 2919.4, 137.663, |, 10.6
5913.7, 139.8, | , 27.6, 7.3, 553.7, | ,  4000,  3873, 12000, 11688, | , -3.4, 2895.8, 136.393, |, 8.4
5914.7, 139.9, | , 27.6, 9.4, 554.8, | ,  4000,  3877, 12000, 11715, | , -3.4, 2840.6, 134.056, |, 10.3
5915.7, 140.8, | , 27.6, -1.7, 547.6, | ,  4000,  3874, 12000, 11703, | , -3.4, 2926.3, 137.960, |, 1.5
5916.7, 139.4, | , 27.6, 8.7, 554.6, | ,  4000,  3877, 12000, 11686, | , -3.4, 2921.1, 137.590, |, 10.1
5917.7, 139.6, | , 27.6, 8.4, 554.4, | ,  4000,  3882, 12000, 11698, | , -3.4, 2940.4, 138.649, |, 10.0
5918.7, 140.2, | , 27.6, 7.4, 553.5, | ,  4000,  3871, 12000, 11684, | , -3.4, 2857.3, 134.532, |, 9.1
5919.7, 139.6, | , 27.6, 8.8, 554.7, | ,  4000,  3878, 12000, 11730, | , -3.4, 2894.6, 136.741, |, 10.2
5920.7, 140.4, | , 27.6, -0.1, 547.2, | ,  4000,  3871, 12000, 11681, | , -3.4, 2903.1, 136.654, |, 2.2
5921.7, 139.6, | , 27.6, 9.1, 555.7, | ,  4000,  3879, 12000, 11725, | , -3.4, 2928.0, 138.279, |, 10.5
5922.8, 140.0, | , 27.6, 9.6, 555.3, | ,  4000,  3876, 12000, 11724, | , -3.4, 2895.4, 136.711, |, 10.8
5923.8, 139.7, | , 27.6, 7.6, 554.1, | ,  4000,  3876, 12000, 11686, | , -3.4, 2902.7, 136.714, |, 5.6
5924.8, 139.4, | , 27.6, 9.2, 554.6, | ,  4000,  3875, 12000, 11700, | , -3.4, 2907.0, 137.032, |, 10.4
5925.8, 139.6, | , 27.6, 9.0, 555.3, | ,  4000,  3877, 12000, 11724, | , -3.4, 2906.6, 137.244, |, 10.9
5926.8, 141.2, | , 27.6, -1.6, 548.2, | ,  4000,  3878, 12000, 11699, | , -3.4, 2886.0, 136.066, |, 1.8
5927.8, 139.6, | , 27.6, 9.2, 554.8, | ,  4000,  3877, 12000, 11690, | , -3.4, 2889.4, 136.136, |, 10.3
5928.8, 139.7, | , 27.6, 7.9, 554.0, | ,  4000,  3877, 12000, 11679, | , -3.4, 2880.0, 135.604, |, 9.4
5929.8, 139.9, | , 27.6, 9.6, 555.2, | ,  4000,  3881, 12000, 11684, | , -3.4, 2880.0, 135.678, |, 10.7
5930.8, 139.5, | , 27.6, 9.2, 554.8, | ,  4000,  3877, 12000, 11722, | , -3.4, 2920.3, 137.868, |, 10.4
5931.8, 140.7, | , 27.6, -1.2, 547.1, | ,  4000,  3879, 12000, 11746, | , -3.4, 2899.3, 137.114, |, 0.9
5932.9, 139.4, | , 27.6, 9.2, 555.4, | ,  4000,  3873, 12000, 11692, | , -3.4, 2871.9, 135.301, |, 10.4
5933.9, 140.1, | , 27.6, 7.7, 554.5, | ,  4000,  3879, 12000, 11704, | , -3.4, 2931.8, 138.277, |, 9.7
5934.9, 139.6, | , 27.6, 9.1, 555.3, | ,  4000,  3878, 12000, 11728, | , -3.4, 2911.7, 137.528, |, 10.4
5935.9, 139.5, | , 27.6, 9.2, 555.2, | ,  4000,  3874, 12000, 11689, | , -3.4, 2882.1, 135.759, |, 10.4
5936.9, 140.5, | , 27.6, -0.2, 547.4, | ,  4000,  3874, 12000, 11704, | , -3.4, 2910.8, 137.242, |, 2.3
5937.9, 139.9, | , 27.6, 9.1, 554.9, | ,  4000,  3880, 12000, 11686, | , -3.4, 2904.8, 136.863, |, 10.4
5938.9, 139.7, | , 27.6, 7.4, 554.0, | ,  4000,  3878, 12000, 11675, | , -3.4, 2905.3, 136.763, |, 9.1
5939.9, 139.9, | , 27.6, 9.7, 555.4, | ,  4000,  3875, 12000, 11699, | , -3.4, 2890.7, 136.265, |, 10.8
5940.9, 139.9, | , 27.6, 9.6, 555.7, | ,  4000,  3873, 12000, 11689, | , -3.4, 2875.3, 135.434, |, 10.9
5942.0, 139.4, | , 27.6, 9.0, 554.9, | ,  4000,  3876, 12000, 11713, | , -3.4, 2911.3, 137.359, |, 10.1
5943.0, 140.5, | , 27.6, -1.1, 548.1, | ,  4000,  3878, 12000, 11717, | , -3.4, 2948.5, 139.171, |, 2.8
5944.0, 140.2, | , 27.6, 8.3, 554.0, | ,  4000,  3880, 12000, 11717, | , -3.4, 2895.8, 136.708, |, 9.8
5945.0, 139.5, | , 27.6, 9.0, 554.9, | ,  4000,  3881, 12000, 11712, | , -3.4, 2861.6, 135.052, |, 10.4
5946.0, 139.5, | , 27.6, 9.2, 555.4, | ,  4000,  3878, 12000, 11710, | , -3.4, 2856.9, 134.792, |, 10.3
5947.0, 139.6, | , 27.6, 8.8, 555.3, | ,  4000,  3879, 12000, 11720, | , -3.4, 2895.0, 136.689, |, 10.5
5948.0, 141.1, | , 27.6, -0.7, 549.1, | ,  4000,  3871, 12000, 11683, | , -3.4, 2892.8, 136.188, |, 2.1
5949.0, 139.7, | , 27.6, 7.1, 553.4, | ,  4000,  3880, 12000, 11694, | , -3.4, 2907.8, 137.071, |, 8.5
5950.0, 139.6, | , 27.6, 8.5, 554.9, | ,  4000,  3874, 12000, 11685, | , -3.4, 2931.4, 138.038, |, 9.9
5951.0, 140.0, | , 27.6, 8.9, 555.6, | ,  4000,  3881, 12000, 11758, | , -3.4, 2879.6, 136.310, |, 10.5
5952.0, 140.0, | , 27.6, 9.2, 555.7, | ,  4000,  3879, 12000, 11725, | , -3.4, 2887.3, 136.365, |, 10.1
5953.1, 140.6, | , 27.6, -0.4, 547.6, | ,  4000,  3876, 12000, 11703, | , -3.4, 2880.4, 135.822, |, 1.7
5954.1, 139.8, | , 27.6, 7.2, 553.4, | ,  4000,  3875, 12000, 11714, | , -3.4, 2895.0, 136.593, |, 9.0
5955.1, 139.9, | , 27.6, 8.8, 555.1, | ,  4000,  3876, 12000, 11682, | , -3.4, 2901.4, 136.619, |, 10.2
5956.1, 140.0, | , 27.6, 9.3, 555.4, | ,  4000,  3875, 12000, 11684, | , -3.4, 2915.6, 137.301, |, 9.8
5957.1, 139.7, | , 27.6, 8.8, 555.0, | ,  4000,  3874, 12000, 11705, | , -3.4, 2872.7, 135.466, |, 9.8
5958.1, 139.6, | , 27.6, 8.4, 554.8, | ,  4000,  3878, 12000, 11698, | , -3.4, 2859.9, 134.826, |, 9.7
5959.1, 140.6, | , 27.6, -0.3, 548.2, | ,  4000,  3876, 12000, 11718, | , -3.4, 2909.6, 137.327, |, -0.5
5960.1, 139.5, | , 27.6, 9.2, 556.0, | ,  4000,  3879, 12000, 11705, | , -3.4, 2895.4, 136.571, |, 10.2
5961.1, 139.5, | , 27.6, 9.0, 555.9, | ,  4000,  3875, 12000, 11697, | , -3.4, 2914.7, 137.372, |, 10.2
5962.1, 139.7, | , 27.6, 7.8, 554.2, | ,  4000,  3880, 12000, 11694, | , -3.4, 2895.8, 136.504, |, 9.2
5963.2, 139.9, | , 27.6, 9.2, 555.8, | ,  4000,  3880, 12000, 11706, | , -3.4, 2878.7, 135.805, |, 10.8
5964.2, 140.8, | , 27.6, -3.3, 545.5, | ,  4000,  3868, 12000, 11705, | , -3.4, 2903.6, 136.854, |, -1.0
5965.2, 139.4, | , 27.6, 9.1, 555.0, | ,  4000,  3882, 12000, 11693, | , -3.4, 2899.3, 136.671, |, 10.2
5966.2, 139.9, | , 27.6, 9.3, 555.5, | ,  4000,  3873, 12000, 11737, | , -3.4, 2917.7, 137.852, |, 10.8
5967.2, 139.6, | , 27.6, 9.3, 555.5, | ,  4000,  3875, 12000, 11712, | , -3.4, 2874.4, 135.610, |, 10.4
5968.2, 139.6, | , 27.6, 7.6, 554.0, | ,  4000,  3876, 12000, 11678, | , -3.4, 2880.4, 135.604, |, 9.5
5969.2, 140.9, | , 27.6, -0.2, 548.0, | ,  4000,  3876, 12000, 11658, | , -3.4, 2895.8, 136.153, |, 1.7
5970.2, 139.6, | , 27.6, 8.9, 555.2, | ,  4000,  3880, 12000, 11698, | , -3.4, 2919.8, 137.670, |, 10.3
5971.2, 139.6, | , 27.6, 9.0, 555.3, | ,  4000,  3877, 12000, 11705, | , -3.4, 2922.8, 137.838, |, 10.4
5972.2, 139.6, | , 27.6, 9.0, 555.3, | ,  4000,  3882, 12000, 11724, | , -3.4, 2885.1, 136.282, |, 10.4
5973.2, 139.9, | , 27.6, 9.4, 555.9, | ,  4000,  3877, 12000, 11714, | , -3.4, 2854.3, 134.697, |, 10.8
5974.3, 139.6, | , 27.6, 7.2, 554.8, | ,  4000,  3882, 12000, 11681, | , -3.4, 2889.8, 136.121, |, 9.1
5975.3, 140.3, | , 27.6, 0.2, 548.2, | ,  4000,  3877, 12000, 11678, | , -3.4, 2924.5, 137.687, |, 3.1
5976.3, 139.6, | , 27.6, 9.1, 555.8, | ,  4000,  3876, 12000, 11716, | , -3.4, 2931.0, 138.311, |, 10.8
5977.3, 139.8, | , 27.6, 9.6, 555.8, | ,  4000,  3878, 12000, 11683, | , -3.4, 2878.3, 135.571, |, 10.9
5978.3, 139.4, | , 27.6, 9.2, 555.6, | ,  4000,  3881, 12000, 11712, | , -3.4, 2889.0, 136.342, |, 10.5
5979.3, 139.6, | , 27.6, 7.5, 555.0, | ,  4000,  3877, 12000, 11681, | , -3.4, 2895.8, 136.359, |, 9.1
5980.3, 141.2, | , 27.6, -0.7, 547.1, | ,  4000,  3880, 12000, 11714, | , -3.4, 2886.4, 136.236, |, 1.4
5981.3, 139.9, | , 27.6, 9.5, 555.8, | ,  4000,  3883, 12000, 11705, | , -3.4, 2859.9, 134.931, |, 10.9
5982.3, 139.6, | , 27.6, 8.9, 555.3, | ,  4000,  3874, 12000, 11711, | , -3.4, 2901.0, 136.844, |, 9.8
5983.3, 139.4, | , 27.6, 9.0, 555.6, | ,  4000,  3875, 12000, 11686, | , -3.4, 2898.0, 136.490, |, 10.3
5984.4, 140.2, | , 27.6, 8.1, 555.3, | ,  4000,  3880, 12000, 11763, | , -3.4, 2923.7, 138.421, |, 9.5
5985.4, 140.5, | , 27.6, 0.2, 548.1, | ,  4000,  3871, 12000, 11708, | , -3.4, 2879.6, 135.776, |, 2.4
5986.4, 139.5, | , 27.6, 8.8, 555.5, | ,  4000,  3873, 12000, 11694, | , -3.4, 2894.1, 136.368, |, 10.4
5987.4, 139.6, | , 27.6, 9.2, 555.9, | ,  4000,  3881, 12000, 11696, | , -3.4, 2902.7, 136.851, |, 10.3
5988.4, 139.9, | , 27.6, 8.7, 555.0, | ,  4000,  3879, 12000, 11679, | , -3.4, 2876.6, 135.455, |, 8.4
5989.4, 139.7, | , 27.6, 8.0, 554.5, | ,  4000,  3880, 12000, 11701, | , -3.4, 2904.4, 136.972, |, 9.3
5990.4, 139.9, | , 27.6, 9.4, 556.1, | ,  4000,  3883, 12000, 11735, | , -3.4, 2928.0, 138.405, |, 10.6
5991.4, 140.7, | , 27.6, 1.6, 549.6, | ,  4000,  3874, 12000, 11668, | , -3.4, 2894.1, 136.148, |, 3.6
5992.4, 139.6, | , 27.6, 8.8, 555.5, | ,  4000,  3878, 12000, 11735, | , -3.4, 2882.6, 136.220, |, 10.1
5993.5, 139.6, | , 27.6, 8.3, 554.9, | ,  4000,  3877, 12000, 11705, | , -3.4, 2910.4, 137.260, |, 9.6
5994.5, 140.1, | , 27.6, 8.1, 554.2, | ,  4000,  3879, 12000, 11719, | , -3.4, 2893.3, 136.595, |, 9.5
5995.5, 139.9, | , 27.6, 9.7, 555.8, | ,  4000,  3879, 12000, 11733, | , -3.4, 2887.3, 136.437, |, 10.6
5996.5, 140.6, | , 27.6, -2.0, 546.6, | ,  4000,  3871, 12000, 11686, | , -3.4, 2887.3, 135.958, |, 0.3
5997.5, 139.8, | , 27.6, 9.2, 555.6, | ,  4000,  3875, 12000, 11681, | , -3.4, 2904.8, 136.765, |, 10.8
5998.5, 139.8, | , 27.6, 9.6, 555.8, | ,  4000,  3876, 12000, 11683, | , -3.4, 2917.3, 137.373, |, 10.7
5999.5, 139.8, | , 27.6, 7.9, 554.8, | ,  4000,  3879, 12000, 11705, | , -3.4, 2894.6, 136.532, |, 9.3
6000.5, 139.5, | , 27.6, 9.0, 555.0, | ,  4000,  3877, 12000, 11706, | , -3.4, 2840.6, 133.989, |, 10.2
6001.5, 140.9, | , 27.6, 0.4, 548.5, | ,  4000,  3881, 12000, 11723, | , -3.4, 2903.1, 137.107, |, 2.3
6002.5, 139.5, | , 27.6, 9.1, 555.3, | ,  4000,  3876, 12000, 11670, | , -3.4, 2890.3, 135.992, |, 10.3
6003.6, 139.5, | , 27.6, 9.1, 555.3, | ,  4000,  3871, 12000, 11691, | , -3.4, 2909.1, 137.020, |, 10.3
6004.6, 139.6, | , 27.6, 8.2, 555.3, | ,  4000,  3877, 12000, 11701, | , -3.4, 2905.3, 136.983, |, 9.3
6005.6, 139.5, | , 27.6, 9.0, 555.5, | ,  4000,  3871, 12000, 11698, | , -3.4, 2903.1, 136.799, |, 10.5
6006.6, 139.6, | , 27.6, 9.0, 555.5, | ,  4000,  3876, 12000, 11721, | , -3.4, 2904.0, 137.092, |, 10.2
6007.6, 140.8, | , 27.6, -2.7, 546.2, | ,  4000,  3879, 12000, 11701, | , -3.4, 2910.0, 137.216, |, -0.3
6008.6, 139.9, | , 27.6, 9.6, 555.6, | ,  4000,  3874, 12000, 11702, | , -3.4, 2882.1, 135.879, |, 11.0
6009.6, 140.0, | , 27.6, 8.3, 555.0, | ,  4000,  3877, 12000, 11680, | , -3.4, 2904.4, 136.754, |, 9.8
6010.6, 139.5, | , 27.6, 9.2, 555.3, | ,  4000,  3877, 12000, 11730, | , -3.4, 2928.0, 138.310, |, 10.5
6011.6, 140.0, | , 27.6, 9.7, 556.1, | ,  4000,  3881, 12000, 11720, | , -3.4, 2950.3, 139.303, |, 10.8
6012.6, 141.0, | , 27.6, -1.1, 546.6, | ,  4000,  3873, 12000, 11653, | , -3.4, 2863.7, 134.574, |, 1.0
6013.7, 139.5, | , 27.6, 9.1, 555.7, | ,  4000,  3882, 12000, 11664, | , -3.4, 2883.4, 135.671, |, 10.4
6014.7, 139.7, | , 27.6, 7.5, 554.5, | ,  4000,  3877, 12000, 11709, | , -3.4, 2888.6, 136.264, |, 8.9
6015.7, 139.8, | , 27.6, 9.7, 555.9, | ,  4000,  3877, 12000, 11689, | , -3.4, 2891.6, 136.235, |, 10.9
6016.7, 139.9, | , 27.6, 9.2, 556.1, | ,  4000,  3878, 12000, 11713, | , -3.4, 2926.3, 138.078, |, 10.8
6017.7, 140.5, | , 27.6, 0.1, 548.4, | ,  4000,  3872, 12000, 11690, | , -3.4, 2893.3, 136.280, |, 2.2
6018.7, 139.6, | , 27.6, 8.7, 556.0, | ,  4000,  3879, 12000, 11693, | , -3.4, 2892.0, 136.304, |, 9.9
6019.7, 140.2, | , 27.6, 7.9, 554.8, | ,  4000,  3879, 12000, 11741, | , -3.4, 2898.8, 137.048, |, 8.6
6020.7, 140.6, | , 27.6, 8.1, 554.9, | ,  4000,  3877, 12000, 11690, | , -3.4, 2907.0, 136.971, |, 8.5
6021.7, 140.7, | , 27.6, -1.2, 546.8, | ,  4000,  3872, 12000, 11702, | , -3.4, 2925.4, 137.894, |, 1.3
6022.7, 140.0, | , 27.6, 9.5, 555.7, | ,  4000,  3879, 12000, 11697, | , -3.4, 2870.6, 135.328, |, 10.4
6023.8, 141.2, | , 27.6, -4.5, 546.5, | ,  4000,  3882, 12000, 11723, | , -3.4, 2886.4, 136.329, |, 0.4
6024.8, 139.7, | , 27.6, 7.6, 553.5, | ,  4000,  3875, 12000, 11720, | , -3.4, 2921.6, 137.897, |, 8.4
6025.8, 139.5, | , 27.6, 8.2, 555.5, | ,  4000,  3874, 12000, 11691, | , -3.4, 2934.4, 138.238, |, 10.1
6026.8, 139.9, | , 27.6, 8.8, 555.9, | ,  4000,  3879, 12000, 11726, | , -3.4, 2907.4, 137.323, |, 10.2
6027.8, 139.7, | , 27.6, 8.6, 555.1, | ,  4000,  3881, 12000, 11735, | , -3.4, 2919.0, 137.961, |, 9.9
6028.8, 140.8, | , 27.6, -2.6, 546.4, | ,  4000,  3875, 12000, 11694, | , -3.4, 2871.4, 135.315, |, -0.4
6029.8, 139.6, | , 27.6, 6.8, 554.3, | ,  4000,  3876, 12000, 11671, | , -3.4, 2877.4, 135.399, |, 9.3
6030.8, 140.0, | , 27.6, 9.3, 555.5, | ,  4000,  3881, 12000, 11752, | , -3.4, 2917.7, 138.051, |, 10.1
6031.8, 139.6, | , 27.6, 8.5, 555.0, | ,  4000,  3873, 12000, 11696, | , -3.4, 2875.7, 135.516, |, 9.8
6032.8, 139.4, | , 27.6, 9.0, 555.7, | ,  4000,  3879, 12000, 11703, | , -3.4, 2904.0, 136.955, |, 10.4
6033.9, 140.6, | , 27.6, 0.1, 548.0, | ,  4000,  3876, 12000, 11730, | , -3.4, 2899.7, 136.967, |, 2.4
6034.9, 139.7, | , 27.6, 7.8, 554.4, | ,  4000,  3877, 12000, 11705, | , -3.4, 2888.1, 136.216, |, 9.3
6035.9, 139.6, | , 27.6, 9.2, 555.5, | ,  4000,  3879, 12000, 11709, | , -3.4, 2903.1, 136.969, |, 10.1
6036.9, 139.8, | , 27.7, 9.7, 555.8, | ,  4000,  3880, 12000, 11703, | , -3.4, 2916.8, 137.568, |, 11.2
6037.9, 140.0, | , 27.6, 9.6, 556.0, | ,  4000,  3882, 12000, 11728, | , -3.4, 2910.8, 137.518, |, 11.0
6038.9, 139.4, | , 27.6, 9.2, 555.1, | ,  4000,  3874, 12000, 11684, | , -3.4, 2910.0, 137.031, |, 10.3
6039.9, 140.8, | , 27.6, -4.0, 546.3, | ,  4000,  3875, 12000, 11647, | , -3.4, 2912.6, 136.827, |, -0.5
6040.9, 139.9, | , 27.6, 9.6, 556.0, | ,  4000,  3884, 12000, 11703, | , -3.4, 2909.6, 137.261, |, 10.9
6041.9, 139.5, | , 27.7, 9.0, 555.6, | ,  4000,  3877, 12000, 11713, | , -3.4, 2912.1, 137.409, |, 10.5
6043.0, 139.5, | , 27.7, 9.1, 555.7, | ,  4000,  3879, 12000, 11696, | , -3.4, 2938.3, 138.503, |, 10.3
6044.0, 139.9, | , 27.7, 9.4, 555.7, | ,  4000,  3883, 12000, 11674, | , -3.4, 2914.7, 137.240, |, 10.5
6045.0, 141.2, | , 27.6, -2.8, 546.2, | ,  4000,  3870, 12000, 11720, | , -3.4, 2912.1, 137.410, |, -0.0
6046.0, 139.5, | , 27.7, 8.8, 555.0, | ,  4000,  3877, 12000, 11721, | , -3.4, 2913.4, 137.547, |, 10.2
6047.0, 139.5, | , 27.7, 9.1, 555.2, | ,  4000,  3878, 12000, 11717, | , -3.4, 2919.4, 137.800, |, 10.3
6048.0, 139.9, | , 27.7, 9.7, 556.1, | ,  4000,  3883, 12000, 11719, | , -3.4, 2918.1, 137.793, |, 10.9
6049.0, 139.6, | , 27.7, 9.3, 555.7, | ,  4000,  3877, 12000, 11730, | , -3.4, 2919.0, 137.880, |, 10.6
6050.0, 140.6, | , 27.7, -0.9, 547.8, | ,  4000,  3878, 12000, 11699, | , -3.4, 2916.4, 137.496, |, 1.3
6051.0, 139.5, | , 27.7, 9.2, 555.3, | ,  4000,  3879, 12000, 11740, | , -3.4, 2919.0, 137.988, |, 10.5
6052.0, 139.8, | , 27.7, 9.6, 556.0, | ,  4000,  3879, 12000, 11694, | , -3.4, 2913.8, 137.335, |, 10.9
6053.1, 139.6, | , 27.7, 9.3, 556.0, | ,  4000,  3877, 12000, 11700, | , -3.4, 2912.1, 137.299, |, 10.4
6054.1, 139.5, | , 27.7, 9.6, 556.1, | ,  4000,  3878, 12000, 11701, | , -3.4, 2934.4, 138.356, |, 10.8
6055.1, 139.9, | , 27.7, 9.0, 555.3, | ,  4000,  3879, 12000, 11707, | , -3.4, 2910.4, 137.295, |, 10.1
6056.1, 140.7, | , 27.7, -2.2, 546.5, | ,  4000,  3881, 12000, 11689, | , -3.4, 2912.1, 137.235, |, 0.2
6057.1, 139.5, | , 27.7, 8.6, 555.5, | ,  4000,  3877, 12000, 11702, | , -3.4, 2913.0, 137.357, |, 10.3
6058.1, 140.0, | , 27.7, 9.3, 555.9, | ,  4000,  3874, 12000, 11718, | , -3.4, 2911.7, 137.405, |, 10.8
6059.1, 139.7, | , 27.7, 9.5, 556.2, | ,  4000,  3871, 12000, 11677, | , -3.4, 2910.0, 136.943, |, 10.9
6060.1, 139.7, | , 27.7, 7.8, 554.4, | ,  4000,  3872, 12000, 11694, | , -3.4, 2911.7, 137.176, |, 9.5
6061.1, 140.6, | , 27.7, -1.1, 546.7, | ,  4000,  3872, 12000, 11679, | , -3.4, 2907.4, 136.845, |, 0.7
6062.1, 140.0, | , 27.7, 9.6, 556.2, | ,  4000,  3882, 12000, 11737, | , -3.4, 2913.0, 137.702, |, 11.1
6063.1, 139.8, | , 27.7, 9.6, 556.1, | ,  4000,  3879, 12000, 11708, | , -3.4, 2911.7, 137.365, |, 10.9
6064.1, 139.6, | , 27.7, 8.9, 555.3, | ,  4000,  3882, 12000, 11728, | , -3.4, 2912.6, 137.599, |, 10.2
6065.2, 139.6, | , 27.7, 8.1, 554.7, | ,  4000,  3879, 12000, 11671, | , -3.4, 2913.8, 137.142, |, 9.2
6066.2, 140.9, | , 27.7, 0.3, 548.7, | ,  4000,  3872, 12000, 11720, | , -3.4, 2910.8, 137.375, |, 2.7
6159.1, 139.9, | , 27.7, 9.6, 556.8, | ,  4000,  3880, 12000, 11721, | , -3.4, 2888.1, 136.379, |, 11.0
6160.1, 139.6, | , 27.7, 8.1, 555.8, | ,  4000,  3874, 12000, 11679, | , -3.4, 2858.6, 134.569, |, 9.6
6161.1, 139.9, | , 27.7, 8.6, 555.9, | ,  4000,  3877, 12000, 11666, | , -3.4, 2926.7, 137.674, |, 10.1
6162.1, 139.6, | , 27.7, 8.7, 556.2, | ,  4000,  3880, 12000, 11703, | , -3.4, 2899.3, 136.744, |, 10.1
6163.1, 140.5, | , 27.7, 0.3, 549.1, | ,  4000,  3873, 12000, 11714, | , -3.4, 2885.6, 136.135, |, 2.5
6164.1, 139.5, | , 27.7, 9.2, 556.9, | ,  4000,  3881, 12000, 11690, | , -3.4, 2894.6, 136.411, |, 10.5
6165.1, 139.9, | , 27.7, 9.3, 556.8, | ,  4000,  3881, 12000, 11690, | , -3.4, 2899.3, 136.645, |, 10.9
6166.1, 139.6, | , 27.7, 7.6, 555.4, | ,  4000,  3877, 12000, 11694, | , -3.4, 2915.1, 137.376, |, 9.0
6167.1, 139.6, | , 27.7, 9.3, 556.9, | ,  4000,  3884, 12000, 11723, | , -3.4, 2943.4, 139.029, |, 10.5
6168.1, 139.4, | , 27.7, 9.0, 556.5, | ,  4000,  3874, 12000, 11681, | , -3.4, 2878.7, 135.535, |, 10.4
6169.2, 140.8, | , 27.7, -1.3, 546.9, | ,  4000,  3881, 12000, 11733, | , -3.4, 2957.5, 139.759, |, 0.8
6170.2, 140.4, | , 27.7, 0.2, 549.5, | ,  4000,  3877, 12000, 11689, | , -3.4, 2925.0, 137.805, |, 2.3
6171.2, 140.0, | , 27.7, 8.3, 556.2, | ,  4000,  3870, 12000, 11689, | , -3.4, 2947.7, 138.801, |, 9.7
6172.2, 139.9, | , 27.7, 9.8, 556.4, | ,  4000,  3881, 12000, 11718, | , -3.4, 2943.4, 138.962, |, 11.2
6173.2, 139.5, | , 27.7, 9.2, 556.7, | ,  4000,  3875, 12000, 11700, | , -3.4, 2942.1, 138.689, |, 10.6
6174.2, 140.6, | , 27.7, -2.2, 547.9, | ,  4000,  3873, 12000, 11687, | , -3.4, 2957.5, 139.284, |, 1.1
