# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: B4C8A4, 1wt% Ru, 2017-08-27-C
# Catalyst mass: 1.030000 
filename: BCA484_2018-09-04-01.csv 
current working directory: /home/research/Differential_Reactor/diff-react-2018-09-04 
Catalyst_Description: B4C8A4, 1wt% Ru, 2017-08-27-C


********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
30.7, -0.0, | , 23.6, 0.0, 14.0, | ,     0,  -319,     0,    -7, | , -3.4, -2420.3, 1.894, |, 0.0
31.7, 0.0, | , 23.6, 0.0, 13.8, | ,     0,  -325,     0,    -7, | , -3.4, -2420.3, 1.924, |, 0.0
32.7, -0.0, | , 23.6, 0.0, 13.7, | ,     0,  -322,     0,    -3, | , -3.4, -2420.3, 1.883, |, 0.0
33.7, -0.0, | , 23.6, 0.0, 13.6, | ,     0,  -323,     0,   -18, | , -3.4, -2420.3, 1.974, |, 0.0
34.6, -0.0, | , 23.6, 0.0, 13.9, | ,     0,  -321,     0,    -7, | , -3.4, -2420.3, 1.905, |, 0.0
35.6, -0.1, | , 23.6, 0.0, 13.5, | ,     0,  -326,     0,   -12, | , -3.4, -2420.3, 1.958, |, 0.0
36.6, -0.0, | , 23.6, 0.0, 12.0, | ,     0,  -324,     0,    -5, | , -3.4, -2420.7, 1.910, |, 0.0
37.6, -0.0, | , 23.6, 0.0, 14.0, | ,     0,  -321,     0,     2, | , -3.4, -2420.3, 1.846, |, 0.0
38.6, -0.0, | , 23.6, 0.0, 13.0, | ,     0,  -323,     0,   -10, | , -3.4, -2420.7, 1.930, |, 0.0
39.6, -0.1, | , 23.6, 0.0, 12.0, | ,     0,  -323,     0,    -8, | , -3.4, -2420.7, 1.917, |, 0.0
40.6, -0.0, | , 23.6, 0.0, 17.0, | ,     0,  -323,     0,    -8, | , -3.4, -2419.9, 1.917, |, 0.0
41.6, -0.1, | , 23.6, 0.0, 16.9, | ,     0,  -324,     0,     1, | , -3.4, -2419.5, 1.868, |, 0.0
42.5, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -324,     0,    -4, | , -3.4, -2419.9, 1.901, |, 0.0
43.5, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -319,     0,     7, | , -3.4, -2419.9, 1.801, |, 0.0
44.5, -0.0, | , 23.6, 0.0, 17.2, | ,     0,  -320,     0,    -9, | , -3.4, -2419.9, 1.905, |, 0.0
45.5, -0.1, | , 23.7, 0.0, 16.8, | ,     0,  -323,     0,   448, | , -3.4, -2420.3, -0.724, |, 0.0
46.5, -0.1, | , 23.7, 0.0, 16.9, | ,     0,  -324,     0,   300, | , -3.4, -2419.9, 0.138, |, 0.0
47.5, -0.1, | , 23.7, 0.0, 16.8, | ,     0,  -323,     0,   221, | , -3.4, -2419.9, 0.587, |, 0.0
48.5, -0.1, | , 23.7, 0.0, 16.9, | ,     0,  -323,     0,   186, | , -3.4, -2419.9, 0.792, |, 0.0
49.5, -0.1, | , 23.7, 0.0, 16.8, | ,     0,  -323,     0,   126, | , -3.4, -2420.3, 1.137, |, 0.0
50.5, -0.0, | , 23.7, 0.0, 11.2, | ,     0,  -325,     0,   112, | , -3.4, -2420.7, 1.232, |, 0.0
51.4, -0.1, | , 23.7, 0.0, 15.0, | ,     0,  -324,     0,   100, | , -3.4, -2419.9, 1.292, |, 0.0
52.4, -0.0, | , 23.7, 0.0, 16.3, | ,     0,  -295,     0,    91, | , -3.4, -2419.9, 1.181, |, 0.0
53.4, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -264,     0,    89, | , -3.4, -2419.9, 1.009, |, 0.0
54.4, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -283,     0,    93, | , -3.4, -2420.3, 1.099, |, 0.0
55.4, -0.1, | , 23.7, 0.0, 17.0, | ,     0,  -295,     0,    90, | , -3.4, -2419.9, 1.182, |, 0.0
56.4, -0.0, | , 23.7, 0.0, 17.2, | ,     0,  -307,     0,    85, | , -3.4, -2419.9, 1.286, |, 0.0
57.4, -0.0, | , 23.7, 0.0, 16.9, | ,     0,  -306,     0,    81, | , -3.4, -2419.9, 1.300, |, 0.0
58.4, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -315,     0,    90, | , -3.4, -2419.9, 1.300, |, 0.0
59.4, -0.1, | , 23.7, 0.0, 17.2, | ,     0,  -315,     0,    93, | , -3.4, -2419.9, 1.282, |, 0.0
60.3, -0.1, | , 23.7, 0.0, 14.0, | ,     0,  -320,     0,   103, | , -3.4, -2419.9, 1.253, |, 0.0
61.3, -0.1, | , 23.7, 0.0, 16.8, | ,     0,  -317,     0,   107, | , -3.4, -2419.9, 1.214, |, 0.0
62.3, -0.1, | , 23.7, 0.0, 17.2, | ,     0,  -318,     0,   -43, | , -3.4, -2419.9, 2.092, |, 0.0
63.3, -0.1, | , 23.7, 0.0, 17.2, | ,     0,  -314,     0,   -15, | , -3.4, -2420.3, 1.909, |, 0.0
64.3, -0.1, | , 23.7, 0.0, 16.8, | ,     0,  -321,     0,     9, | , -3.4, -2419.9, 1.801, |, 0.0
65.3, -0.1, | , 23.7, 0.0, 17.2, | ,     0,  -324,     0,    22, | , -3.4, -2419.9, 1.740, |, 0.0
66.3, -0.1, | , 23.7, 0.0, 17.3, | ,     0,  -324,     0,    26, | , -3.4, -2419.9, 1.721, |, 0.0
67.3, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -318,     0,    37, | , -3.4, -2419.9, 1.624, |, 0.0
68.2, -0.1, | , 23.7, 0.0, 17.2, | ,     0,  -324,     0,   -15, | , -3.4, -2419.9, 1.959, |, 0.0
69.2, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -319,     0,   -82, | , -3.4, -2420.3, 2.327, |, 0.0
70.2, -0.1, | , 23.7, 0.0, 17.0, | ,     0,  -320,     0,   -41, | , -3.4, -2421.2, 2.095, |, 0.0
71.2, -0.1, | , 23.7, 0.0, 16.8, | ,     0,  -323,     0,   -17, | , -3.4, -2419.9, 1.967, |, 0.0
72.2, -0.1, | , 23.7, 0.0, 17.2, | ,     0,  -318,     0,    -2, | , -3.4, -2419.9, 1.851, |, 0.0
73.2, -0.1, | , 23.7, 0.0, 17.5, | ,     0,  -321,     0,   -60, | , -3.4, -2420.3, 2.211, |, 0.0
74.2, -0.1, | , 23.7, 0.0, 17.2, | ,     0,  -321,     0,   -15, | , -3.4, -2419.9, 1.946, |, 0.0
75.2, -0.1, | , 23.7, 0.0, 17.5, | ,     0,  -314,     0,    -2, | , -3.4, -2419.9, 1.831, |, 0.0
76.1, -0.1, | , 23.7, 0.0, 17.4, | ,     0,  -324,     0,    -4, | , -3.4, -2420.3, 1.901, |, 0.0
77.1, -0.1, | , 23.7, 0.0, 17.4, | ,     0,  -324,     0,     2, | , -3.4, -2419.9, 1.858, |, 0.0
78.1, -0.0, | , 23.7, 0.0, 14.2, | ,     0,  -320,     0,     6, | , -3.4, -2420.3, 1.818, |, 0.0
79.1, -0.1, | , 23.7, 0.0, 12.9, | ,     0,  -318,     0,   -23, | , -3.4, -2420.3, 1.976, |, 0.0
80.1, -0.0, | , 23.7, 0.0, 11.4, | ,     0,  -324,     0,   -10, | , -3.4, -2421.2, 1.932, |, 0.0
81.1, -0.1, | , 23.7, 0.0, 16.4, | ,     0,  -323,     0,   -18, | , -3.4, -2420.3, 1.975, |, 0.0
82.1, -0.0, | , 23.7, 0.0, 13.1, | ,     0,  -322,     0,   -15, | , -3.4, -2420.7, 1.948, |, 0.0
83.1, -0.0, | , 23.7, 0.0, 16.9, | ,     0,  -324,     0,    -5, | , -3.4, -2419.9, 1.904, |, 0.0
84.1, -0.1, | , 23.7, 0.0, 16.6, | ,     0,  -321,     0,    -6, | , -3.4, -2419.9, 1.894, |, 0.0
85.0, -0.1, | , 23.7, 0.0, 17.1, | ,     0,  -322,     0,     0, | , -3.4, -2419.5, 1.860, |, 0.0
86.0, -0.0, | , 23.7, 0.0, 11.8, | ,     0,  -320,     0,   -10, | , -3.4, -2421.2, 1.914, |, 0.0
87.0, -0.0, | , 23.7, 0.0, 11.5, | ,     0,  -324,     0,     2, | , -3.4, -2421.2, 1.861, |, 0.0
88.0, -0.0, | , 23.7, 0.0, 11.9, | ,     0,  -318,     0,    13, | , -3.4, -2420.3, 1.764, |, 0.0
89.0, -0.0, | , 23.7, 0.0, 13.4, | ,     0,  -324,     0,   -14, | , -3.4, -2420.3, 1.954, |, 0.0
90.0, -0.1, | , 23.7, 0.0, 11.9, | ,     0,  -325,     0,   -13, | , -3.4, -2420.7, 1.958, |, 0.0
91.0, -0.0, | , 23.7, 0.0, 17.0, | ,     0,  -322,     0,   -14, | , -3.4, -2419.9, 1.943, |, 0.0
92.0, -0.0, | , 23.7, 0.0, 16.9, | ,     0,  -324,     0,   -13, | , -3.4, -2419.9, 1.950, |, 0.0
93.0, -0.0, | , 23.7, 0.0, 16.0, | ,     0,  -327,     0,   -11, | , -3.4, -2420.7, 1.955, |, 0.0
94.0, -0.1, | , 23.7, 0.0, 15.4, | ,     0,  -324,     0,   -11, | , -3.4, -2419.9, 1.936, |, 0.0
94.9, -0.0, | , 23.7, 0.0, 15.9, | ,     0,  -322,     0,    -4, | , -3.4, -2419.9, 1.888, |, 0.0
95.9, -0.1, | , 23.7, 0.0, 13.0, | ,     0,  -315,     0,     0, | , -3.4, -2419.9, 1.827, |, 0.0
96.9, -0.0, | , 23.7, 0.0, 16.5, | ,     0,  -320,     0,    -3, | , -3.4, -2419.9, 1.872, |, 0.0
97.9, -0.0, | , 23.7, 0.0, 16.6, | ,     0,  -322,     0,    -1, | , -3.4, -2420.3, 1.872, |, 0.0
98.9, -0.1, | , 23.7, 0.0, 16.3, | ,     0,  -322,     0,   -11, | , -3.4, -2420.3, 1.925, |, 0.0
99.9, -0.1, | , 23.7, 0.0, 14.6, | ,     0,  -326,     0,   -11, | , -3.4, -2421.2, 1.951, |, 0.0
100.9, -0.1, | , 23.7, 0.0, 16.5, | ,     0,  -323,     0,    -1, | , -3.4, -2419.9, 1.879, |, 0.0
101.9, -0.0, | , 23.7, 0.0, 16.4, | ,     0,  -324,     0,     9, | , -3.4, -2420.3, 1.821, |, 0.0
102.9, -0.1, | , 23.8, 0.0, 16.5, | ,     0,  -320,     0,   -13, | , -3.4, -2419.9, 1.931, |, 0.0
103.8, -0.0, | , 23.8, 0.0, 13.2, | ,     0,  -316,     0,   -11, | , -3.4, -2420.7, 1.899, |, 0.0
104.8, -0.0, | , 23.8, 0.0, 16.5, | ,     0,  -323,     0,    -3, | , -3.4, -2419.9, 1.887, |, 0.0
105.8, -0.1, | , 23.8, 0.0, 16.6, | ,     0,  -322,     0,   -12, | , -3.4, -2419.9, 1.938, |, 0.0
106.8, -0.1, | , 23.8, 0.0, 16.5, | ,     0,  -324,     0,    -8, | , -3.4, -2420.3, 1.924, |, 0.0
107.8, -0.0, | , 23.8, 0.0, 15.9, | ,     0,  -324,     0,   -10, | , -3.4, -2421.2, 1.934, |, 0.0
108.8, -0.0, | , 23.8, 0.0, 16.3, | ,  4000,  -320,     0,    -7, | , -3.4, -2419.9, 1.895, |, 0.0
109.8, 0.2, | , 23.8, 0.0, 10.5, | ,  4000,  3877,     0,    -9, | , -3.4, -2420.3, -22.346, |, 0.0
110.8, 0.5, | , 23.8, 0.0, 16.5, | ,  4000,  3879,     0,    10, | , -3.4, -2419.9, -22.465, |, 0.0
111.8, 0.8, | , 23.8, 0.0, 16.6, | ,  4000,  3879,     0,    -7, | , -3.4, -2419.9, -22.364, |, 0.0
112.7, 1.1, | , 23.8, 0.0, 16.6, | ,  4000,  3884,     0,   -15, | , -3.4, -2419.9, -22.350, |, 0.0
113.7, 1.5, | , 23.8, 0.0, 17.0, | ,  4000,  3881,     0,     4, | , -3.4, -2420.3, -22.450, |, 0.0
114.7, 1.8, | , 23.8, 0.0, 16.9, | ,  4000,  3880,     0,   -14, | , -3.4, -2420.3, -22.333, |, 0.0
115.7, 2.1, | , 23.8, 0.0, 16.6, | ,  4000,  3881,     0,   -17, | , -3.4, -2419.9, -22.316, |, 0.0
116.7, 2.5, | , 23.8, 0.0, 16.5, | ,  4000,  3880,     0,   -17, | , -3.4, -2419.9, -22.311, |, 0.0
117.7, 2.8, | , 23.8, 0.0, 16.3, | ,  4000,  3886,     0,    -8, | , -3.4, -2419.9, -22.395, |, 0.0
118.7, 0.3, | , 23.8, 0.0, 16.9, | ,  4000,  3875,     0,   -19, | , -3.4, -2419.9, -22.272, |, 0.0
119.7, 0.2, | , 23.8, 0.0, 11.4, | ,  4000,  3872,     0,     3, | , -3.4, -2420.7, -22.393, |, 0.0
120.6, 0.2, | , 23.8, 0.0, 13.6, | ,  4000,  3869,     0,    -4, | , -3.4, -2420.7, -22.334, |, 0.0
121.6, 0.1, | , 23.8, 0.0, 16.4, | ,  4000,  3871,     0,   -11, | , -3.4, -2420.3, -22.295, |, 0.0
122.6, 0.1, | , 23.8, 0.0, 16.7, | ,  4000,  3868,     0,   -11, | , -3.4, -2419.9, -22.275, |, 0.0
123.6, 0.1, | , 23.8, 0.0, 17.0, | ,  4000,  3872,     0,    -6, | , -3.4, -2419.9, -22.329, |, 0.0
124.6, 0.0, | , 23.8, 0.0, 17.0, | ,  4000,  3873,     0,     1, | , -3.4, -2419.9, -22.384, |, 0.0
125.6, 0.0, | , 23.8, 0.0, 16.3, | ,  4000,  3874,     0,   -18, | , -3.4, -2419.9, -22.273, |, 0.0
126.6, 0.1, | , 23.8, 0.0, 17.1, | ,  4000,  3874,     0,     5, | , -3.4, -2419.9, -22.410, |, 0.0
127.6, 0.0, | , 23.8, 0.0, 16.4, | ,  4000,  3882,     0,     6, | , -3.4, -2419.9, -22.462, |, 0.0
128.6, 0.0, | , 23.8, 0.0, 17.0, | ,  4000,  3878,     0,     4, | , -3.4, -2420.3, -22.431, |, 0.0
129.5, 0.0, | , 23.8, 0.0, 16.9, | ,  4000,  3878,     0,    -1, | , -3.4, -2419.9, -22.391, |, 0.0
130.5, 0.0, | , 23.8, 0.0, 16.8, | ,  4000,  3857,     0,    -1, | , -3.4, -2420.3, -22.276, |, 0.0
131.5, 0.0, | , 23.8, 0.0, 16.9, | ,  4000,  3788,     0,    -4, | , -3.4, -2419.9, -21.859, |, 0.0
132.5, 0.0, | , 23.8, 0.0, 16.7, | ,  4000,  3781,     0,    -1, | , -3.4, -2419.9, -21.831, |, 0.0
133.5, 0.0, | , 23.8, 0.0, 17.0, | ,  4000,  3814,     0,    -4, | , -3.4, -2419.9, -22.002, |, 0.0
134.5, 0.0, | , 23.8, 0.0, 15.5, | ,  4000,  3840,     0,    -3, | , -3.4, -2420.3, -22.167, |, 0.0
135.5, 0.0, | , 23.8, 0.0, 13.4, | ,  4000,  3852,     0,    -6, | , -3.4, -2420.3, -22.216, |, 0.0
136.5, 0.0, | , 23.8, 0.0, 13.9, | ,  4000,  3853,     0,    -9, | , -3.4, -2419.9, -22.203, |, 0.0
137.4, 0.0, | , 23.8, 0.0, 14.2, | ,  4000,  3798,     0,    -4, | , -3.4, -2419.9, -21.914, |, 0.0
138.4, 0.0, | , 23.8, 0.0, 17.7, | ,  4000,  3777,     0,    -4, | , -3.4, -2419.9, -21.797, |, 0.0
139.4, 0.0, | , 23.8, 0.0, 17.0, | ,  4000,  3789,     0,    -4, | , -3.4, -2419.9, -21.866, |, 0.0
140.4, 0.0, | , 23.8, 0.0, 14.4, | ,  4000,  3794,     0,    -3, | , -3.4, -2419.9, -21.896, |, 0.0
141.4, 0.0, | , 23.8, 0.0, 17.7, | ,  4000,  3800,     0,    -6, | , -3.4, -2419.5, -21.909, |, 0.0
142.4, 0.0, | , 23.8, 0.0, 17.0, | ,  4000,  3807,     0,     1, | , -3.4, -2419.9, -21.999, |, 0.0
143.4, 0.0, | , 23.8, 0.0, 18.0, | ,  4000,  3810,     0,    -4, | , -3.4, -2419.9, -21.983, |, 0.0
144.4, 0.0, | , 23.8, 0.0, 18.3, | ,  4000,  3817,     0,    -6, | , -3.4, -2419.5, -22.007, |, 0.0
145.4, 0.0, | , 23.8, 0.0, 18.5, | ,  4000,  3819,     0,     4, | , -3.4, -2395.5, -21.865, |, 0.0
146.3, -0.0, | , 23.8, 0.0, 18.6, | ,  4000,  3824,     0,   -11, | , -3.4,  -6.0, -0.055, |, 0.0
147.3, -0.0, | , 23.8, 0.0, 18.2, | ,  4000,  3827,     0,     6, | , -3.4,  -6.5, -0.059, |, 0.0
148.3, 0.0, | , 23.8, 0.0, 18.4, | ,  4000,  3827,     0,    -7, | , -3.4,  -6.0, -0.055, |, 0.0
149.3, 0.0, | , 23.8, 0.0, 18.4, | ,  4000,  3830,     0,   -11, | , -3.4,  -7.7, -0.070, |, 0.0
150.3, 0.1, | , 23.8, 0.0, 15.9, | ,  4000,  3836,     0,   -26, | , -3.4,  -9.0, -0.082, |, 0.0
151.3, 0.0, | , 23.8, 0.0, 18.4, | ,  4000,  3832,     0,    -6, | , -3.4, -14.6, -0.133, |, 0.0
152.3, 0.1, | , 23.8, 0.0, 18.4, | ,  4000,  4031,     0,     0, | , -3.4,  -0.0, -0.000, |, 0.0
153.3, 0.0, | , 23.8, 0.0, 18.5, | ,  4000,  4315,     0,    -5, | , -3.4, -14.6, -0.150, |, 0.0
154.2, 0.1, | , 23.8, 0.0, 18.3, | ,  4000,  4163,     0,     6, | , -3.4,   9.0, 0.089, |, 0.0
155.2, 0.1, | , 23.8, 0.0, 18.6, | ,  4000,  4060,     0,     0, | , -3.4, -16.3, -0.158, |, 0.0
156.2, 0.0, | , 23.8, 0.0, 18.5, | ,  4000,  3997,     0,     0, | , -3.4,  21.0, 0.200, |, 0.0
157.2, 0.0, | , 23.8, 0.0, 18.7, | ,  4000,  3953,     0,   -16, | , -3.4, -18.4, -0.173, |, 0.0
158.2, -0.0, | , 23.8, 0.0, 18.5, | ,  4000,  3925,     0,   -11, | , -3.4,   9.4, 0.088, |, 0.0
159.2, 0.0, | , 23.8, 0.0, 18.7, | ,  4000,  3910,     0,     6, | , -3.4, -18.0, -0.168, |, 0.0
160.2, 0.0, | , 23.8, 0.0, 17.4, | ,  4000,  3780,     0,     4, | , -3.4,  21.0, 0.189, |, 0.0
161.2, -0.0, | , 23.8, 0.0, 18.8, | ,  4000,  3808,     0,   -15, | , -3.4, -16.3, -0.147, |, 0.0
162.2, 0.0, | , 23.8, 0.0, 18.7, | ,  4000,  3835,     0,     0, | , -3.4,  10.3, 0.094, |, 0.0
163.1, 0.0, | , 23.8, 0.0, 18.9, | ,  4000,  3853,     0,   -11, | , -3.4, -15.9, -0.145, |, 0.0
164.1, 0.0, | , 23.8, 0.0, 18.8, | ,  4000,  3861,     0,    -1, | , -3.4,  -7.3, -0.067, |, 0.0
165.1, 0.0, | , 23.8, 0.0, 18.8, | ,  4000,  3868,     0,     0, | , -3.4, -14.6, -0.134, |, 0.0
166.1, 0.0, | , 23.8, 0.0, 18.6, | ,  4000,  3870,     0,   -14, | , -3.4, -14.2, -0.130, |, 0.0
167.1, 0.0, | , 23.8, 0.0, 18.9, | ,  4000,  3874,     0,    -7, | , -3.4, -12.0, -0.111, |, 0.0
168.1, 0.0, | , 23.8, 0.0, 18.8, | ,  4000,  3875,     0,     4, | , -3.4, -12.9, -0.119, |, 0.0
169.1, 0.0, | , 23.8, 0.0, 19.2, | ,  4000,  3874,     0,   -15, | , -3.4,  -8.6, -0.079, |, 0.0
170.1, 0.0, | , 23.8, 0.0, 16.5, | ,  4000,  3875,     0,    -4, | , -3.4, -14.2, -0.131, |, 0.0
171.0, -0.0, | , 23.8, 0.0, 18.5, | ,  4000,  3875,     0,     6, | , -3.4, -15.4, -0.143, |, 0.0
172.0, 0.0, | , 23.9, 0.0, 19.1, | ,  4000,  3879,     0,     0, | , -3.4,  -9.4, -0.087, |, 0.0
173.0, 0.0, | , 23.9, 0.0, 19.0, | ,  4000,  3877,     0,    -3, | , -3.4, -14.2, -0.131, |, 0.0
174.0, 0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3878,     0,    -9, | , -3.4, -13.7, -0.127, |, 0.0
175.0, 0.0, | , 23.9, 0.0, 18.9, | ,  4000,  3874,     0,    -7, | , -3.4, -12.4, -0.115, |, 0.0
176.0, 0.0, | , 23.9, 0.0, 18.7, | ,  4000,  3877,     0,     7, | , -3.4, -12.0, -0.111, |, 0.0
177.0, 0.0, | , 23.9, 0.0, 19.1, | ,  4000,  3879,     0,     0, | , -3.4,  -7.3, -0.067, |, 0.0
178.0, -0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3876,     0,    14, | , -3.4, -13.3, -0.123, |, 0.0
178.9, 0.0, | , 23.9, 0.0, 18.9, | ,  4000,  3880,     0,   -15, | , -3.4,  -1.3, -0.012, |, 0.0
179.9, 0.0, | , 23.9, 0.0, 16.0, | ,  4000,  3877,     0,    -7, | , -3.4,  -9.4, -0.087, |, 0.0
180.9, 0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3878,     0,    -9, | , -3.4, -13.3, -0.123, |, 0.0
181.9, 0.0, | , 23.9, 0.0, 18.9, | ,  4000,  3877,     0,   -10, | , -3.4, -12.9, -0.119, |, 0.0
182.9, 0.0, | , 23.9, 0.0, 19.0, | ,  4000,  3877,     0,   -14, | , -3.4, -11.2, -0.103, |, 0.0
183.9, 0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3878,     0,   -17, | , -3.4, -11.6, -0.107, |, 0.0
184.9, 0.0, | , 23.9, 0.0, 19.3, | ,  4000,  3880,     0,     0, | , -3.4,  -5.2, -0.048, |, 0.0
185.9, 0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3878,     0,   -15, | , -3.4, -15.0, -0.138, |, 0.0
186.9, 0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3878,     0,    -4, | , -3.4,  -0.0, -0.000, |, 0.0
187.8, 0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3877,     0,    -9, | , -3.4, -16.3, -0.150, |, 0.0
188.8, 0.0, | , 23.9, 0.0, 19.1, | ,  4000,  3878,     0,     3, | , -3.4,  11.5, 0.107, |, 0.0
189.8, 0.0, | , 23.9, 0.0, 16.8, | ,  4000,  3881,     0,    -2, | , -3.4, -16.3, -0.151, |, 0.0
190.8, -0.0, | , 23.9, 0.0, 18.8, | ,  4000,  3877,     0,     7, | , -3.4,  -0.5, -0.004, |, 0.0
191.8, 0.0, | , 23.9, 0.0, 19.2, | ,  4000,  3879,     0,    -6, | , -3.4, -18.0, -0.166, |, 0.0
