# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: Test of 2017-07-29-D catalyst, BCA 532, 1wt% Ru by wet impregnation, powder
# Catalyst mass: 0.931000 
filename: BCA532_2017-08-02-01.txt 
current working directory: /home/research/python/diff-react-2017-08-02 
Catalyst_Description: Test of 2017-07-29-D catalyst, BCA 532, 1wt% Ru by wet impregnation, powder
Notes: 1 wt% Ru by wet impregnation, straight out of the furnace from reduction treatment

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
3930.3, 139.5, | , 24.1, 0.0, 463.2, | ,  1000,   955,  3000,  2921, | , -3.4, 696.2, 7.105, |, 0.0
3931.4, 138.4, | , 24.1, 0.0, 468.8, | ,  1000,   951,  3000,  2953, | , -3.4, 721.5, 7.416, |, 0.0
3932.4, 138.2, | , 24.1, 0.0, 468.9, | ,  1000,   951,  3000,  2930, | , -3.4, 734.3, 7.504, |, 0.0
3933.4, 138.6, | , 24.1, 0.0, 469.2, | ,  1000,   953,  3000,  2931, | , -3.4, 733.5, 7.502, |, 0.0
3934.4, 138.3, | , 24.1, 0.0, 468.3, | ,  1000,   953,  3000,  2905, | , -3.4, 729.2, 7.407, |, 0.0
3935.4, 138.3, | , 24.1, 0.0, 469.3, | ,  1000,   951,  3000,  2928, | , -3.4, 703.9, 7.189, |, 0.0
3936.4, 138.2, | , 24.1, 0.0, 469.4, | ,  1000,   957,  3000,  2914, | , -3.4, 701.3, 7.149, |, 0.0
3937.4, 138.3, | , 24.1, 0.0, 469.5, | ,  1000,   953,  3000,  2944, | , -3.4, 710.8, 7.293, |, 0.0
3938.4, 138.2, | , 24.1, 0.0, 469.7, | ,  1000,   958,  3000,  2933, | , -3.4, 739.0, 7.572, |, 0.0
3939.4, 138.3, | , 24.1, 0.0, 468.3, | ,  1000,   953,  3000,  2918, | , -3.4, 711.2, 7.248, |, 0.0
3940.4, 138.7, | , 24.1, 0.0, 469.9, | ,  1000,   960,  3000,  2923, | , -3.4, 718.5, 7.346, |, 0.0
3941.5, 138.7, | , 24.1, 0.0, 470.0, | ,  1000,   950,  3000,  2937, | , -3.4, 713.8, 7.305, |, 0.0
3942.5, 138.3, | , 24.1, 0.0, 469.6, | ,  1000,   951,  3000,  2927, | , -3.4, 712.9, 7.280, |, 0.0
3943.5, 138.2, | , 24.1, 0.0, 470.0, | ,  1000,   956,  3000,  2939, | , -3.4, 724.5, 7.431, |, 0.0
3944.5, 139.0, | , 24.1, 0.0, 469.6, | ,  1000,   957,  3000,  2962, | , -3.4, 718.5, 7.414, |, 0.0
3945.5, 138.2, | , 24.1, 0.0, 470.2, | ,  1000,   952,  3000,  2908, | , -3.4, 721.9, 7.338, |, 0.0
3946.5, 139.0, | , 24.1, 0.0, 463.2, | ,  1000,   951,  3000,  2917, | , -3.4, 752.8, 7.666, |, 0.0
3947.5, 138.6, | , 24.1, 0.0, 470.3, | ,  1000,   955,  3000,  2921, | , -3.4, 739.5, 7.546, |, 0.0
3948.5, 138.3, | , 24.1, 0.0, 470.4, | ,  1000,   959,  3000,  2928, | , -3.4, 738.2, 7.555, |, 0.0
3949.5, 138.5, | , 24.1, 0.0, 469.8, | ,  1000,   957,  3000,  2933, | , -3.4, 728.8, 7.464, |, 0.0
3950.5, 138.4, | , 24.1, 0.0, 470.8, | ,  1000,   952,  3000,  2928, | , -3.4, 725.8, 7.414, |, 0.0
3951.6, 139.5, | , 24.1, 0.0, 465.4, | ,  1000,   956,  3000,  2929, | , -3.4, 736.9, 7.538, |, 0.0
3952.6, 138.2, | , 24.1, 0.0, 471.0, | ,  1000,   960,  3000,  2909, | , -3.4, 755.3, 7.695, |, 0.0
3953.6, 138.3, | , 24.1, 0.0, 471.2, | ,  1000,   950,  3000,  2922, | , -3.4, 759.2, 7.741, |, 0.0
3954.6, 138.8, | , 24.1, 0.0, 470.6, | ,  1000,   955,  3000,  2937, | , -3.4, 738.6, 7.570, |, 0.0
3955.6, 138.7, | , 24.1, 0.0, 471.4, | ,  1000,   953,  3000,  2911, | , -3.4, 738.6, 7.514, |, 0.0
3956.6, 138.2, | , 24.1, 0.0, 471.1, | ,  1000,   956,  3000,  2929, | , -3.4, 737.8, 7.546, |, 0.0
3957.6, 138.2, | , 24.1, 0.0, 471.4, | ,  1000,   953,  3000,  2931, | , -3.4, 734.8, 7.513, |, 0.0
3958.6, 138.6, | , 24.1, 0.0, 471.6, | ,  1000,   957,  3000,  2929, | , -3.4, 735.6, 7.526, |, 0.0
3959.6, 138.4, | , 24.1, 0.0, 470.6, | ,  1000,   957,  3000,  2924, | , -3.4, 733.5, 7.496, |, 0.0
3960.6, 138.3, | , 24.1, 0.0, 471.8, | ,  1000,   952,  3000,  2925, | , -3.4, 742.9, 7.584, |, 0.0
3961.7, 138.3, | , 24.1, 0.0, 472.0, | ,  1000,   955,  3000,  2918, | , -3.4, 736.9, 7.516, |, 0.0
3962.7, 138.7, | , 24.1, 0.0, 472.1, | ,  1000,   956,  3000,  2939, | , -3.4, 745.9, 7.649, |, 0.0
3963.7, 138.2, | , 24.1, 0.0, 471.8, | ,  1000,   956,  3000,  2927, | , -3.4, 768.6, 7.859, |, 0.0
3964.7, 138.5, | , 24.1, 0.0, 471.8, | ,  1000,   954,  3000,  2925, | , -3.4, 738.2, 7.539, |, 0.0
3965.7, 138.7, | , 24.1, 0.0, 472.5, | ,  1000,   957,  3000,  2926, | , -3.4, 735.6, 7.521, |, 0.0
3966.7, 138.7, | , 24.1, 0.0, 472.5, | ,  1000,   953,  3000,  2920, | , -3.4, 734.3, 7.488, |, 0.0
3967.7, 139.2, | , 24.1, 0.0, 464.3, | ,  1000,   957,  3000,  2915, | , -3.4, 749.8, 7.644, |, 0.0
3968.7, 138.2, | , 24.1, 0.0, 472.5, | ,  1000,   955,  3000,  2924, | , -3.4, 760.5, 7.766, |, 0.0
3969.7, 138.4, | , 24.1, 0.0, 471.9, | ,  1000,   955,  3000,  2942, | , -3.4, 737.3, 7.565, |, 0.0
3970.7, 138.3, | , 24.1, 0.0, 472.8, | ,  1000,   957,  3000,  2937, | , -3.4, 768.2, 7.877, |, 0.0
3971.8, 138.4, | , 24.1, 0.0, 472.9, | ,  1000,   951,  3000,  2929, | , -3.4, 740.8, 7.568, |, 0.0
3972.8, 140.0, | , 24.1, 0.0, 462.9, | ,  1000,   953,  3000,  2924, | , -3.4, 734.3, 7.497, |, 0.0
3973.8, 138.5, | , 24.1, 0.0, 471.4, | ,  1000,   959,  3000,  2914, | , -3.4, 762.2, 7.772, |, 0.0
3974.8, 138.4, | , 24.1, 0.0, 472.2, | ,  1000,   951,  3000,  2920, | , -3.4, 740.3, 7.545, |, 0.0
3975.8, 138.3, | , 24.1, 0.0, 473.3, | ,  1000,   955,  3000,  2934, | , -3.4, 151.2, 1.550, |, 0.0
3976.8, 138.6, | , 24.1, 0.0, 473.6, | ,  1000,   955,  3000,  2922, | , -3.4, 164.9, 1.685, |, 0.0
3977.8, 138.2, | , 24.1, 0.0, 473.6, | ,  1000,   957,  3000,  2932, | , -3.4, 185.1, 1.896, |, 0.0
3978.8, 138.4, | , 24.1, 0.0, 472.8, | ,  1000,   955,  3000,  2925, | , -3.4, 208.6, 2.132, |, 0.0
3979.8, 138.8, | , 24.1, 0.0, 472.4, | ,  1000,   954,  3000,  2921, | , -3.4, 236.0, 2.410, |, 0.0
3980.8, 138.8, | , 24.1, 0.0, 473.5, | ,  1000,   957,  3000,  2942, | , -3.4, 257.5, 2.644, |, 0.0
3981.9, 138.3, | , 24.1, 0.0, 473.4, | ,  1000,   957,  3000,  2915, | , -3.4, 283.2, 2.888, |, 0.0
3982.9, 138.4, | , 24.1, 0.0, 473.8, | ,  1000,   952,  3000,  2923, | , -3.4, 315.7, 3.223, |, 0.0
3983.9, 138.7, | , 24.1, 0.0, 474.2, | ,  1000,   959,  3000,  2931, | , -3.4, 327.7, 3.358, |, 0.0
3984.9, 138.5, | , 24.1, 0.0, 473.0, | ,  1000,   950,  3000,  2950, | , -3.4, 349.6, 3.591, |, 0.0
3985.9, 138.3, | , 24.1, 0.0, 473.8, | ,  1000,   957,  3000,  2933, | , -3.4, 372.3, 3.815, |, 0.0
3986.9, 138.3, | , 24.1, 0.0, 473.8, | ,  1000,   955,  3000,  2943, | , -3.4, 403.6, 4.144, |, 0.0
3987.9, 138.6, | , 24.1, 0.0, 474.2, | ,  1000,   956,  3000,  2908, | , -3.4, 449.4, 4.574, |, 0.0
3988.9, 138.4, | , 24.1, 0.0, 473.5, | ,  1000,   952,  3000,  2934, | , -3.4, 462.7, 4.736, |, 0.0
3989.9, 138.4, | , 24.1, 0.0, 473.0, | ,  1000,   951,  3000,  2942, | , -3.4, 458.8, 4.705, |, 0.0
3990.9, 138.2, | , 24.1, 0.0, 474.8, | ,  1000,   956,  3000,  2933, | , -3.4, 471.7, 4.832, |, 0.0
3991.9, 138.7, | , 24.1, 0.0, 475.1, | ,  1000,   960,  3000,  2948, | , -3.4, 514.5, 5.295, |, 0.0
3992.9, 138.3, | , 24.1, 0.0, 474.8, | ,  1000,   956,  3000,  2932, | , -3.4, 529.5, 5.421, |, 0.0
3994.0, 139.3, | , 24.1, 0.0, 468.3, | ,  1000,   952,  3000,  2941, | , -3.4, 544.5, 5.582, |, 0.0
3995.0, 138.8, | , 24.1, 0.0, 474.3, | ,  1000,   955,  3000,  2925, | , -3.4, 585.2, 5.979, |, 0.0
3996.0, 138.7, | , 24.1, 0.0, 475.5, | ,  1000,   957,  3000,  2936, | , -3.4, 587.8, 6.026, |, 0.0
3997.0, 138.3, | , 24.1, 0.0, 475.4, | ,  1000,   959,  3000,  2939, | , -3.4, 611.8, 6.280, |, 0.0
3998.0, 138.2, | , 24.1, 0.0, 475.6, | ,  1000,   953,  3000,  2911, | , -3.4, 629.4, 6.404, |, 0.0
3999.0, 139.6, | , 24.1, 0.0, 470.4, | ,  1000,   951,  3000,  2907, | , -3.4, 669.2, 6.798, |, 0.0
4000.0, 138.5, | , 24.1, 0.0, 474.5, | ,  1000,   961,  3000,  2940, | , -3.4, 669.2, 6.873, |, 0.0
4001.0, 138.3, | , 24.1, 0.0, 475.8, | ,  1000,   950,  3000,  2944, | , -3.4, 684.2, 7.014, |, 0.0
4002.0, 138.7, | , 24.1, 0.0, 476.4, | ,  1000,   952,  3000,  2922, | , -3.4, 718.9, 7.332, |, 0.0
4003.0, 138.7, | , 24.1, 0.0, 476.3, | ,  1000,   959,  3000,  2918, | , -3.4, 725.8, 7.407, |, 0.0
4004.1, 138.3, | , 24.1, 0.0, 476.1, | ,  1000,   953,  3000,  2926, | , -3.4, 735.6, 7.514, |, 0.0
4005.1, 138.4, | , 24.1, 0.0, 475.5, | ,  1000,   958,  3000,  2933, | , -3.4, 761.8, 7.803, |, 0.0
4006.1, 138.5, | , 24.1, 0.0, 476.9, | ,  1000,   955,  3000,  2927, | , -3.4, 758.3, 7.751, |, 0.0
4007.1, 138.2, | , 24.1, 0.0, 476.6, | ,  1000,   956,  3000,  2937, | , -3.4, 766.0, 7.851, |, 0.0
4008.1, 138.2, | , 24.1, 0.0, 477.0, | ,  1000,   951,  3000,  2948, | , -3.4, 781.9, 8.028, |, 0.0
4009.1, 138.4, | , 24.2, 0.0, 477.3, | ,  1000,   952,  3000,  2943, | , -3.4, 792.6, 8.127, |, 0.0
4010.1, 138.8, | , 24.2, 0.0, 476.9, | ,  1000,   953,  3000,  2924, | , -3.4, 812.7, 8.295, |, 0.0
4011.1, 138.5, | , 24.2, 0.0, 477.2, | ,  1000,   962,  3000,  2937, | , -3.4, 814.5, 8.362, |, 0.0
4012.1, 138.2, | , 24.1, 0.0, 477.1, | ,  1000,   954,  3000,  2933, | , -3.4, 806.7, 8.257, |, 0.0
4013.1, 138.7, | , 24.1, 0.0, 477.3, | ,  1000,   951,  3000,  2923, | , -3.4, 813.2, 8.294, |, 0.0
4014.1, 138.6, | , 24.2, 0.0, 477.9, | ,  1000,   955,  3000,  2924, | , -3.4, 813.2, 8.304, |, 0.0
4015.2, 139.1, | , 24.1, 0.0, 470.8, | ,  1000,   955,  3000,  2942, | , -3.4, 846.6, 8.686, |, 0.0
4016.2, 138.1, | , 24.1, 0.0, 477.7, | ,  1000,   958,  3000,  2914, | , -3.4, 824.3, 8.402, |, 0.0
4017.2, 138.6, | , 24.2, 0.0, 478.2, | ,  1000,   957,  3000,  2931, | , -3.4, 822.6, 8.420, |, 0.0
4018.2, 138.2, | , 24.2, 0.0, 478.1, | ,  1000,   952,  3000,  2940, | , -3.4, 822.6, 8.429, |, 0.0
4019.2, 138.3, | , 24.2, 0.0, 478.2, | ,  1000,   951,  3000,  2949, | , -3.4, 822.2, 8.442, |, 0.0
4020.2, 139.0, | , 24.2, 0.0, 472.5, | ,  1000,   955,  3000,  2934, | , -3.4, 832.9, 8.529, |, 0.0
4021.2, 139.0, | , 24.2, 0.0, 477.4, | ,  1000,   950,  3000,  2930, | , -3.4, 827.7, 8.456, |, 0.0
4022.2, 138.3, | , 24.2, 0.0, 478.2, | ,  1000,   955,  3000,  2924, | , -3.4, 826.9, 8.444, |, 0.0
4023.2, 138.3, | , 24.2, 0.0, 478.5, | ,  1000,   955,  3000,  2949, | , -3.4, 856.9, 8.808, |, 0.0
4024.2, 138.7, | , 24.2, 0.0, 478.8, | ,  1000,   954,  3000,  2914, | , -3.4, 832.9, 8.481, |, 0.0
4025.3, 138.8, | , 24.2, 0.0, 478.4, | ,  1000,   955,  3000,  2944, | , -3.4, 830.7, 8.529, |, 0.0
4026.3, 138.3, | , 24.2, 0.0, 477.5, | ,  1000,   958,  3000,  2925, | , -3.4, 828.6, 8.469, |, 0.0
4027.3, 138.6, | , 24.2, 0.0, 479.1, | ,  1000,   952,  3000,  2928, | , -3.4, 843.2, 8.613, |, 0.0
4028.3, 138.7, | , 24.2, 0.0, 479.6, | ,  1000,   956,  3000,  2941, | , -3.4, 841.9, 8.637, |, 0.0
4029.3, 138.2, | , 24.2, 0.0, 479.2, | ,  1000,   950,  3000,  2915, | , -3.4, 838.9, 8.537, |, 0.0
4030.3, 138.3, | , 24.2, 0.0, 478.5, | ,  1000,   958,  3000,  2944, | , -3.4, 844.9, 8.678, |, 0.0
4031.3, 138.9, | , 24.2, 0.0, 478.4, | ,  1000,   950,  3000,  2929, | , -3.4, 838.4, 8.564, |, 0.0
4032.3, 138.3, | , 24.2, 0.0, 479.4, | ,  1000,   956,  3000,  2929, | , -3.4, 869.3, 8.890, |, 0.0
4033.3, 138.3, | , 24.2, 0.0, 479.3, | ,  1000,   957,  3000,  2926, | , -3.4, 835.4, 8.540, |, 0.0
4034.3, 138.2, | , 24.2, 0.0, 479.2, | ,  1000,   953,  3000,  2913, | , -3.4, 863.3, 8.787, |, 0.0
4035.4, 138.7, | , 24.2, 0.0, 479.2, | ,  1000,   955,  3000,  2918, | , -3.4, 842.7, 8.594, |, 0.0
4036.4, 139.4, | , 24.2, 0.0, 472.7, | ,  1000,   951,  3000,  2940, | , -3.4, 860.7, 8.816, |, 0.0
4037.4, 138.1, | , 24.2, 0.0, 480.0, | ,  1000,   959,  3000,  2904, | , -3.4, 846.2, 8.607, |, 0.0
4038.4, 138.6, | , 24.2, 0.0, 480.2, | ,  1000,   957,  3000,  2920, | , -3.4, 854.7, 8.724, |, 0.0
4039.4, 138.2, | , 24.2, 0.0, 480.2, | ,  1000,   949,  3000,  2945, | , -3.4, 861.6, 8.834, |, 0.0
4040.4, 138.3, | , 24.2, 0.0, 479.4, | ,  1000,   957,  3000,  2940, | , -3.4, 861.6, 8.839, |, 0.0
4041.4, 139.6, | , 24.2, 0.0, 469.2, | ,  1000,   953,  3000,  2903, | , -3.4, 853.4, 8.665, |, 0.0
4042.4, 138.9, | , 24.2, 0.0, 480.0, | ,  1000,   950,  3000,  2927, | , -3.4, 889.0, 9.075, |, 0.0
4043.4, 138.4, | , 24.2, 0.0, 480.1, | ,  1000,   957,  3000,  2937, | , -3.4, 871.0, 8.931, |, 0.0
4044.4, 138.1, | , 24.2, 0.0, 480.3, | ,  1000,   957,  3000,  2905, | , -3.4, 879.1, 8.938, |, 0.0
4045.5, 138.2, | , 24.2, 0.0, 480.6, | ,  1000,   956,  3000,  2908, | , -3.4, 859.0, 8.740, |, 0.0
4046.5, 138.7, | , 24.2, 0.0, 480.9, | ,  1000,   955,  3000,  2937, | , -3.4, 866.3, 8.877, |, 0.0
4047.5, 138.5, | , 24.2, 0.0, 479.5, | ,  1000,   954,  3000,  2935, | , -3.4, 876.1, 8.969, |, 0.0
4048.5, 138.2, | , 24.2, 0.0, 480.4, | ,  1000,   956,  3000,  2917, | , -3.4, 869.3, 8.863, |, 0.0
4049.5, 138.2, | , 24.2, 0.0, 480.8, | ,  1000,   955,  3000,  2915, | , -3.4, 890.7, 9.076, |, 0.0
4050.5, 138.7, | , 24.2, 0.0, 481.5, | ,  1000,   955,  3000,  2949, | , -3.4, 885.1, 9.097, |, 0.0
4051.5, 138.3, | , 24.2, 0.0, 481.2, | ,  1000,   952,  3000,  2937, | , -3.4, 866.3, 8.871, |, 0.0
4052.5, 138.7, | , 24.2, 0.0, 480.6, | ,  1000,   958,  3000,  2903, | , -3.4, 868.9, 8.833, |, 0.0
4053.5, 138.6, | , 24.2, 0.0, 481.6, | ,  1000,   958,  3000,  2907, | , -3.4, 876.1, 8.913, |, 0.0
4054.5, 138.2, | , 24.2, 0.0, 481.2, | ,  1000,   956,  3000,  2922, | , -3.4, 881.3, 8.999, |, 0.0
4055.6, 138.2, | , 24.2, 0.0, 481.4, | ,  1000,   950,  3000,  2917, | , -3.4, 878.3, 8.940, |, 0.0
4056.6, 138.8, | , 24.2, 0.0, 481.7, | ,  1000,   955,  3000,  2945, | , -3.4, 875.7, 8.991, |, 0.0
4057.6, 139.4, | , 24.2, 0.0, 470.2, | ,  1000,   949,  3000,  2941, | , -3.4, 898.9, 9.204, |, 0.0
4058.6, 138.3, | , 24.2, 0.0, 480.9, | ,  1000,   956,  3000,  2907, | , -3.4, 875.3, 8.903, |, 0.0
4059.6, 138.4, | , 24.2, 0.0, 481.7, | ,  1000,   955,  3000,  2952, | , -3.4, 885.1, 9.106, |, 0.0
4060.6, 138.8, | , 24.2, 0.0, 481.9, | ,  1000,   955,  3000,  2933, | , -3.4, 885.6, 9.062, |, 0.0
4061.6, 138.3, | , 24.2, 0.0, 482.1, | ,  1000,   960,  3000,  2926, | , -3.4, 885.1, 9.053, |, 0.0
4062.6, 139.3, | , 24.2, 0.0, 474.9, | ,  1000,   947,  3000,  2907, | , -3.4, 905.3, 9.186, |, 0.0
4063.6, 138.8, | , 24.2, 0.0, 481.4, | ,  1000,   956,  3000,  2915, | , -3.4, 889.4, 9.065, |, 0.0
4064.6, 138.5, | , 24.2, 0.0, 482.4, | ,  1000,   951,  3000,  2928, | , -3.4, 900.1, 9.193, |, 0.0
4065.7, 138.1, | , 24.2, 0.0, 481.7, | ,  1000,   949,  3000,  2941, | , -3.4, 919.0, 9.410, |, 0.0
4066.7, 138.1, | , 24.2, 0.0, 482.2, | ,  1000,   954,  3000,  2935, | , -3.4, 915.1, 9.369, |, 0.0
4067.7, 139.5, | , 24.2, 0.0, 476.9, | ,  1000,   951,  3000,  2925, | , -3.4, 912.1, 9.307, |, 0.0
4068.7, 138.4, | , 24.2, 0.0, 481.6, | ,  1000,   959,  3000,  2919, | , -3.4, 902.7, 9.217, |, 0.0
4069.7, 138.3, | , 24.2, 0.0, 482.5, | ,  1000,   959,  3000,  2948, | , -3.4, 901.9, 9.276, |, 0.0
4070.7, 138.3, | , 24.2, 0.0, 482.0, | ,  1000,   960,  3000,  2943, | , -3.4, 897.1, 9.217, |, 0.0
4071.7, 138.2, | , 24.2, 0.0, 482.3, | ,  1000,   957,  3000,  2933, | , -3.4, 937.8, 9.605, |, 0.0
4072.7, 138.2, | , 24.2, 0.0, 482.1, | ,  1000,   954,  3000,  2941, | , -3.4, 910.4, 9.334, |, 0.0
4073.7, 138.2, | , 24.2, 0.0, 482.0, | ,  1000,   950,  3000,  2907, | , -3.4, 910.0, 9.240, |, 0.0
4074.7, 138.2, | , 24.2, 0.0, 483.0, | ,  1000,   950,  3000,  2945, | , -3.4, 922.0, 9.454, |, 0.0
4075.7, 138.8, | , 24.2, 0.0, 482.5, | ,  1000,   953,  3000,  2935, | , -3.4, 913.0, 9.345, |, 0.0
4076.8, 138.2, | , 24.2, 0.0, 483.2, | ,  1000,   954,  3000,  2932, | , -3.4, 942.6, 9.642, |, 0.0
4077.8, 138.2, | , 24.2, 0.0, 483.1, | ,  1000,   954,  3000,  2925, | , -3.4, 916.4, 9.357, |, 0.0
4078.8, 138.9, | , 24.2, 0.0, 482.5, | ,  1000,   950,  3000,  2947, | , -3.4, 914.7, 9.384, |, 0.0
4079.8, 138.3, | , 24.2, 0.0, 483.0, | ,  1000,   950,  3000,  2947, | , -3.4, 926.3, 9.502, |, 0.0
4080.8, 138.3, | , 24.2, 0.0, 483.4, | ,  1000,   955,  3000,  2931, | , -3.4, 920.3, 9.414, |, 0.0
4081.8, 138.6, | , 24.2, 0.0, 483.5, | ,  1000,   950,  3000,  2908, | , -3.4, 946.8, 9.617, |, 0.0
4082.8, 138.3, | , 24.2, 0.0, 483.4, | ,  1000,   957,  3000,  2956, | , -3.4, 927.6, 9.554, |, 0.0
4083.8, 139.1, | , 24.2, 0.0, 476.1, | ,  1000,   945,  3000,  2903, | , -3.4, 927.6, 9.395, |, 0.0
4084.8, 138.3, | , 24.2, 0.0, 484.2, | ,  1000,   954,  3000,  2950, | , -3.4, 928.8, 9.545, |, 0.0
4085.9, 138.7, | , 24.2, 0.0, 484.3, | ,  1000,   960,  3000,  2941, | , -3.4, 931.8, 9.567, |, 0.0
4086.9, 138.3, | , 24.2, 0.0, 483.8, | ,  1000,   954,  3000,  2940, | , -3.4, 946.4, 9.701, |, 0.0
4087.9, 138.2, | , 24.2, 0.0, 483.9, | ,  1000,   957,  3000,  2907, | , -3.4, 939.1, 9.552, |, 0.0
4088.9, 139.4, | , 24.2, 0.0, 478.6, | ,  1000,   951,  3000,  2909, | , -3.4, 933.1, 9.482, |, 0.0
4089.9, 138.8, | , 24.2, 0.0, 483.7, | ,  1000,   956,  3000,  2948, | , -3.4, 936.1, 9.622, |, 0.0
4090.9, 138.3, | , 24.2, 0.0, 484.0, | ,  1000,   955,  3000,  2933, | , -3.4, 935.7, 9.578, |, 0.0
4091.9, 138.2, | , 24.2, 0.0, 484.2, | ,  1000,   955,  3000,  2926, | , -3.4, 937.8, 9.583, |, 0.0
4092.9, 138.7, | , 24.2, 0.0, 484.9, | ,  1000,   952,  3000,  2938, | , -3.4, 943.8, 9.666, |, 0.0
4093.9, 138.2, | , 24.2, 0.0, 484.3, | ,  1000,   952,  3000,  2918, | , -3.4, 943.4, 9.612, |, 0.0
4094.9, 138.3, | , 24.2, 0.0, 483.8, | ,  1000,   955,  3000,  2926, | , -3.4, 941.7, 9.619, |, 0.0
4095.9, 138.3, | , 24.2, 0.0, 484.6, | ,  1000,   958,  3000,  2948, | , -3.4, 952.4, 9.793, |, 0.0
4097.0, 138.2, | , 24.2, 0.0, 485.2, | ,  1000,   954,  3000,  2927, | , -3.4, 949.0, 9.695, |, 0.0
4098.0, 138.3, | , 24.2, 0.0, 484.6, | ,  1000,   956,  3000,  2944, | , -3.4, 978.1, 10.041, |, 0.0
4099.0, 138.2, | , 24.2, 0.0, 485.2, | ,  1000,   957,  3000,  2930, | , -3.4, 956.3, 9.785, |, 0.0
4100.0, 138.4, | , 24.2, 0.0, 484.4, | ,  1000,   954,  3000,  2941, | , -3.4, 982.0, 10.069, |, 0.0
4101.0, 138.3, | , 24.2, 0.0, 485.1, | ,  1000,   956,  3000,  2922, | , -3.4, 958.8, 9.790, |, 0.0
4102.0, 138.2, | , 24.2, 0.0, 485.2, | ,  1000,   958,  3000,  2912, | , -3.4, 961.4, 9.794, |, 0.0
4103.0, 138.6, | , 24.2, 0.0, 485.3, | ,  1000,   959,  3000,  2907, | , -3.4, 990.5, 10.081, |, 0.0
4104.0, 138.3, | , 24.2, 0.0, 485.2, | ,  1000,   951,  3000,  2937, | , -3.4, 968.3, 9.909, |, 0.0
4105.0, 139.2, | , 24.2, 0.0, 479.7, | ,  1000,   954,  3000,  2923, | , -3.4, 967.0, 9.869, |, 0.0
4106.0, 138.4, | , 24.2, 0.0, 485.7, | ,  1000,   951,  3000,  2922, | , -3.4, 969.5, 9.887, |, 0.0
4107.1, 138.7, | , 24.2, 0.0, 486.1, | ,  1000,   952,  3000,  2948, | , -3.4, 979.0, 10.051, |, 0.0
4108.1, 138.1, | , 24.2, 0.0, 485.8, | ,  1000,   958,  3000,  2922, | , -3.4, 970.0, 9.907, |, 0.0
4109.1, 138.2, | , 24.2, 0.0, 485.8, | ,  1000,   951,  3000,  2944, | , -3.4, 967.8, 9.923, |, 0.0
4110.1, 140.1, | , 24.2, 0.0, 475.1, | ,  1000,   946,  3000,  2944, | , -3.4, 983.3, 10.068, |, 0.0
4111.1, 138.1, | , 24.2, 0.0, 485.8, | ,  1000,   955,  3000,  2907, | , -3.4, 975.5, 9.918, |, 0.0
4112.1, 138.3, | , 24.2, 0.0, 486.0, | ,  1000,   949,  3000,  2946, | , -3.4, 1002.5, 10.278, |, 0.0
4113.1, 138.2, | , 24.2, 0.0, 485.9, | ,  1000,   958,  3000,  2920, | , -3.4, 1005.1, 10.259, |, 0.0
4114.1, 138.3, | , 24.2, 0.0, 486.3, | ,  1000,   956,  3000,  2922, | , -3.4, 985.0, 10.055, |, 0.0
4115.1, 138.4, | , 24.2, 0.0, 486.2, | ,  1000,   957,  3000,  2935, | , -3.4, 977.3, 10.011, |, 0.0
4116.2, 138.5, | , 24.2, 0.0, 485.6, | ,  1000,   959,  3000,  2915, | , -3.4, 975.1, 9.944, |, 0.0
4117.2, 138.3, | , 24.2, 0.0, 486.4, | ,  1000,   956,  3000,  2937, | , -3.4, 997.0, 10.216, |, 0.0
4118.2, 138.6, | , 24.2, 0.0, 486.9, | ,  1000,   959,  3000,  2925, | , -3.4, 1015.0, 10.377, |, 0.0
4119.2, 138.2, | , 24.2, 0.0, 486.7, | ,  1000,   957,  3000,  2940, | , -3.4, 992.3, 10.179, |, 0.0
4120.2, 138.3, | , 24.2, 0.0, 486.5, | ,  1000,   954,  3000,  2927, | , -3.4, 1008.1, 10.299, |, 0.0
4121.2, 138.8, | , 24.2, 0.0, 486.1, | ,  1000,   959,  3000,  2938, | , -3.4, 997.4, 10.231, |, 0.0
4122.2, 138.2, | , 24.2, 0.0, 487.1, | ,  1000,   958,  3000,  2917, | , -3.4, 998.3, 10.183, |, 0.0
4123.2, 138.3, | , 24.2, 0.0, 487.3, | ,  1000,   959,  3000,  2930, | , -3.4, 998.3, 10.221, |, 0.0
4124.2, 138.8, | , 24.2, 0.0, 487.2, | ,  1000,   958,  3000,  2918, | , -3.4, 1000.4, 10.208, |, 0.0
4125.2, 138.7, | , 24.2, 0.0, 487.1, | ,  1000,   953,  3000,  2917, | , -3.4, 1011.1, 10.299, |, 0.0
4126.3, 139.4, | , 24.2, 0.0, 480.3, | ,  1000,   949,  3000,  2930, | , -3.4, 997.4, 10.184, |, 0.0
4127.3, 138.2, | , 24.2, 0.0, 487.4, | ,  1000,   954,  3000,  2937, | , -3.4, 1024.0, 10.488, |, 0.0
