# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: BCA311, 2017-07-29-A, powder, small cup, 1wt%Ru by wet impregnation, 13.217% dispersion
# Catalyst mass: 0.917000 
filename: BCA311_2017-08-04-01.txt 
current working directory: /home/research/python/diff-react-2017-08-04 
Catalyst_Description: BCA311, 2017-07-29-A, powder, small cup, 1wt%Ru by wet impregnation, 13.217% dispersion
Notes: 1wt% Ru by wet impregnation, 13% dispersion

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
5362.0, 137.8, | , 23.9, 0.0, 566.5, | ,  1000,   955,  3000,  2926, | , -3.4, 2698.3, 27.939, |, 0.0
5363.0, 138.4, | , 23.9, 0.0, 565.5, | ,  1000,   952,  3000,  2918, | , -3.4, 2724.0, 28.126, |, 0.0
5364.0, 138.3, | , 23.9, 0.0, 566.0, | ,  1000,   953,  3000,  2934, | , -3.4, 2697.5, 27.975, |, 0.0
5365.0, 137.9, | , 23.9, 0.0, 566.4, | ,  1000,   952,  3000,  2936, | , -3.4, 2701.8, 28.024, |, 0.0
5366.0, 137.8, | , 23.9, 0.0, 566.5, | ,  1000,   953,  3000,  2929, | , -3.4, 2701.8, 27.979, |, 0.0
5367.0, 137.8, | , 23.9, 0.0, 566.4, | ,  1000,   951,  3000,  2916, | , -3.4, 2690.6, 27.762, |, 0.0
5368.0, 139.2, | , 23.9, 0.0, 560.9, | ,  1000,   956,  3000,  2926, | , -3.4, 2700.9, 27.978, |, 0.0
5369.0, 137.9, | , 23.9, 0.0, 566.0, | ,  1000,   955,  3000,  2916, | , -3.4, 2683.3, 27.714, |, 0.0
5370.1, 137.8, | , 23.9, 0.0, 566.5, | ,  1000,   950,  3000,  2934, | , -3.4, 2685.5, 27.833, |, 0.0
5371.1, 138.3, | , 23.9, 0.0, 566.6, | ,  1000,   956,  3000,  2955, | , -3.4, 2690.6, 28.072, |, 0.0
5372.1, 137.9, | , 23.9, 0.0, 566.3, | ,  1000,   956,  3000,  2940, | , -3.4, 2685.5, 27.915, |, 0.0
5373.1, 138.6, | , 23.9, 0.0, 561.6, | ,  1000,   946,  3000,  2917, | , -3.4, 2712.5, 27.952, |, 0.0
5374.1, 138.4, | , 23.9, 0.0, 565.8, | ,  1000,   955,  3000,  2929, | , -3.4, 2714.6, 28.134, |, 0.0
5375.1, 137.7, | , 23.9, 0.0, 566.8, | ,  1000,   953,  3000,  2930, | , -3.4, 2718.9, 28.165, |, 0.0
5376.1, 137.7, | , 23.9, 0.0, 566.5, | ,  1000,   957,  3000,  2917, | , -3.4, 2688.9, 27.789, |, 0.0
5377.1, 137.6, | , 23.9, 0.0, 566.9, | ,  1000,   953,  3000,  2905, | , -3.4, 2694.9, 27.736, |, 0.0
5378.1, 138.1, | , 23.9, 0.0, 567.2, | ,  1000,   953,  3000,  2937, | , -3.4, 2703.0, 28.053, |, 0.0
5379.1, 137.9, | , 23.9, 0.0, 566.2, | ,  1000,   957,  3000,  2956, | , -3.4, 2709.9, 28.285, |, 0.0
5380.2, 137.8, | , 23.9, 0.0, 567.1, | ,  1000,   958,  3000,  2915, | , -3.4, 2707.8, 27.981, |, 0.0
5381.2, 137.6, | , 23.9, 0.0, 567.5, | ,  1000,   954,  3000,  2906, | , -3.4, 2691.9, 27.722, |, 0.0
5382.2, 138.2, | , 23.9, 0.0, 567.4, | ,  1000,   956,  3000,  2932, | , -3.4, 2723.6, 28.249, |, 0.0
5383.2, 137.8, | , 23.9, 0.0, 566.9, | ,  1000,   955,  3000,  2929, | , -3.4, 2715.9, 28.147, |, 0.0
5384.2, 138.7, | , 23.9, 0.0, 561.3, | ,  1000,   953,  3000,  2935, | , -3.4, 2694.0, 27.947, |, 0.0
5385.2, 138.2, | , 23.9, 0.0, 568.0, | ,  1000,   954,  3000,  2932, | , -3.4, 2699.6, 27.987, |, 0.0
5386.2, 137.8, | , 23.9, 0.0, 567.5, | ,  1000,   952,  3000,  2945, | , -3.4, 2691.0, 27.979, |, 0.0
5387.2, 137.9, | , 23.9, 0.0, 567.4, | ,  1000,   957,  3000,  2924, | , -3.4, 2698.3, 27.939, |, 0.0
5388.2, 138.2, | , 23.9, 0.0, 567.8, | ,  1000,   945,  3000,  2914, | , -3.4, 2720.6, 28.006, |, 0.0
5389.2, 138.6, | , 23.9, 0.0, 562.8, | ,  1000,   952,  3000,  2896, | , -3.4, 2726.6, 27.988, |, 0.0
5390.2, 137.8, | , 23.9, 0.0, 567.5, | ,  1000,   960,  3000,  2929, | , -3.4, 2746.3, 28.498, |, 0.0
5391.3, 137.9, | , 23.9, 0.0, 567.5, | ,  1000,   956,  3000,  2945, | , -3.4, 2718.5, 28.295, |, 0.0
5392.3, 138.0, | , 23.9, 0.0, 568.0, | ,  1000,   955,  3000,  2911, | , -3.4, 2700.9, 27.853, |, 0.0
5393.3, 138.1, | , 23.9, 0.0, 567.7, | ,  1000,   951,  3000,  2902, | , -3.4, 2736.9, 28.130, |, 0.0
5394.3, 138.5, | , 23.9, 0.0, 562.3, | ,  1000,   949,  3000,  2934, | , -3.4, 2706.5, 28.041, |, 0.0
5395.3, 138.2, | , 23.9, 0.0, 562.5, | ,  1000,   955,  3000,  2918, | , -3.4, 2707.3, 27.979, |, 0.0
5396.3, 138.2, | , 23.9, 0.0, 567.6, | ,  1000,   954,  3000,  2937, | , -3.4, 2711.6, 28.145, |, 0.0
5397.3, 137.9, | , 23.9, 0.0, 567.3, | ,  1000,   961,  3000,  2934, | , -3.4, 2713.3, 28.196, |, 0.0
5398.3, 137.8, | , 23.9, 0.0, 567.7, | ,  1000,   949,  3000,  2929, | , -3.4, 2707.8, 28.017, |, 0.0
5399.3, 138.3, | , 23.9, 0.0, 567.3, | ,  1000,   954,  3000,  2937, | , -3.4, 2717.2, 28.205, |, 0.0
5400.3, 138.3, | , 23.9, 0.0, 567.0, | ,  1000,   958,  3000,  2922, | , -3.4, 2718.5, 28.135, |, 0.0
5401.4, 137.9, | , 23.9, 0.0, 567.6, | ,  1000,   955,  3000,  2915, | , -3.4, 2714.6, 28.026, |, 0.0
5402.4, 137.8, | , 23.9, 0.0, 567.4, | ,  1000,   957,  3000,  2944, | , -3.4, 2710.3, 28.206, |, 0.0
5403.4, 137.9, | , 23.9, 0.0, 568.1, | ,  1000,   952,  3000,  2902, | , -3.4, 2725.3, 28.023, |, 0.0
5404.4, 137.9, | , 23.9, 0.0, 567.3, | ,  1000,   961,  3000,  2954, | , -3.4, 2738.6, 28.602, |, 0.0
5405.4, 138.7, | , 23.9, 0.0, 561.4, | ,  1000,   952,  3000,  2943, | , -3.4, 2721.5, 28.277, |, 0.0
5406.4, 137.8, | , 23.9, 0.0, 567.7, | ,  1000,   961,  3000,  2929, | , -3.4, 2727.9, 28.312, |, 0.0
5407.4, 138.1, | , 23.9, 0.0, 568.1, | ,  1000,   952,  3000,  2922, | , -3.4, 2731.7, 28.228, |, 0.0
5408.4, 137.7, | , 23.9, 0.0, 567.9, | ,  1000,   953,  3000,  2903, | , -3.4, 2725.3, 28.037, |, 0.0
5409.4, 137.8, | , 23.9, 0.0, 567.5, | ,  1000,   957,  3000,  2925, | , -3.4, 2729.6, 28.268, |, 0.0
5410.4, 139.3, | , 23.9, 0.0, 560.8, | ,  1000,   953,  3000,  2917, | , -3.4, 2749.3, 28.381, |, 0.0
5411.5, 137.9, | , 23.9, 0.0, 567.4, | ,  1000,   955,  3000,  2925, | , -3.4, 2726.2, 28.221, |, 0.0
5412.5, 137.7, | , 23.9, 0.0, 568.1, | ,  1000,   955,  3000,  2918, | , -3.4, 2723.6, 28.146, |, 0.0
5413.5, 137.8, | , 23.9, 0.0, 568.3, | ,  1000,   956,  3000,  2932, | , -3.4, 2726.2, 28.275, |, 0.0
5414.5, 138.3, | , 23.9, 0.0, 568.4, | ,  1000,   957,  3000,  2948, | , -3.4, 2748.9, 28.635, |, 0.0
5415.5, 138.6, | , 23.9, 0.0, 563.3, | ,  1000,   950,  3000,  2926, | , -3.4, 2748.5, 28.421, |, 0.0
5416.5, 138.0, | , 23.9, 0.0, 567.7, | ,  1000,   952,  3000,  2935, | , -3.4, 2737.7, 28.388, |, 0.0
5417.5, 138.2, | , 23.9, 0.0, 568.3, | ,  1000,   955,  3000,  2922, | , -3.4, 2743.3, 28.373, |, 0.0
5418.5, 138.1, | , 23.9, 0.0, 568.6, | ,  1000,   948,  3000,  2919, | , -3.4, 2749.3, 28.362, |, 0.0
5419.5, 137.8, | , 23.9, 0.0, 568.4, | ,  1000,   954,  3000,  2925, | , -3.4, 2749.3, 28.446, |, 0.0
5420.6, 138.2, | , 23.9, 0.0, 568.5, | ,  1000,   955,  3000,  2949, | , -3.4, 2738.6, 28.524, |, 0.0
5421.6, 137.9, | , 23.9, 0.0, 563.3, | ,  1000,   949,  3000,  2914, | , -3.4, 2747.6, 28.315, |, 0.0
5422.6, 137.7, | , 23.9, 0.0, 568.3, | ,  1000,   951,  3000,  2946, | , -3.4, 2746.7, 28.560, |, 0.0
5423.6, 137.7, | , 23.9, 0.0, 568.1, | ,  1000,   949,  3000,  2918, | , -3.4, 2746.3, 28.339, |, 0.0
5424.6, 138.1, | , 23.9, 0.0, 568.7, | ,  1000,   953,  3000,  2918, | , -3.4, 2775.4, 28.664, |, 0.0
5425.6, 137.8, | , 23.9, 0.0, 568.3, | ,  1000,   953,  3000,  2933, | , -3.4, 2745.9, 28.472, |, 0.0
5426.6, 138.9, | , 23.9, 0.0, 562.9, | ,  1000,   956,  3000,  2933, | , -3.4, 2748.5, 28.517, |, 0.0
5427.6, 137.7, | , 23.9, 0.0, 568.4, | ,  1000,   949,  3000,  2932, | , -3.4, 2747.6, 28.448, |, 0.0
5428.6, 138.1, | , 23.9, 0.0, 568.5, | ,  1000,   957,  3000,  2916, | , -3.4, 2748.0, 28.397, |, 0.0
5429.6, 137.7, | , 23.9, 0.0, 568.6, | ,  1000,   948,  3000,  2914, | , -3.4, 2757.0, 28.405, |, 0.0
5430.7, 137.8, | , 23.9, 0.0, 568.4, | ,  1000,   956,  3000,  2941, | , -3.4, 2777.6, 28.882, |, 0.0
5431.7, 138.9, | , 23.9, 0.0, 564.0, | ,  1000,   943,  3000,  2933, | , -3.4, 2746.7, 28.403, |, 0.0
5432.7, 137.9, | , 23.9, 0.0, 567.1, | ,  1000,   954,  3000,  2926, | , -3.4, 2755.7, 28.529, |, 0.0
5433.7, 137.8, | , 23.9, 0.0, 568.5, | ,  1000,   948,  3000,  2926, | , -3.4, 2755.7, 28.479, |, 0.0
5434.7, 138.2, | , 23.9, 0.0, 568.8, | ,  1000,   960,  3000,  2937, | , -3.4, 2784.9, 28.951, |, 0.0
5435.7, 137.6, | , 23.9, 0.0, 568.7, | ,  1000,   955,  3000,  2926, | , -3.4, 2777.6, 28.751, |, 0.0
5436.7, 137.8, | , 23.9, 0.0, 568.8, | ,  1000,   955,  3000,  2941, | , -3.4, 2775.4, 28.853, |, 0.0
5437.7, 137.9, | , 23.9, 0.0, 567.3, | ,  1000,   956,  3000,  2918, | , -3.4, 2769.9, 28.628, |, 0.0
5438.7, 138.2, | , 23.9, 0.0, 569.0, | ,  1000,   959,  3000,  2923, | , -3.4, 2771.2, 28.700, |, 0.0
5439.7, 138.2, | , 23.9, 0.0, 568.0, | ,  1000,   951,  3000,  2912, | , -3.4, 2772.5, 28.570, |, 0.0
5440.8, 137.8, | , 23.9, 0.0, 568.9, | ,  1000,   956,  3000,  2939, | , -3.4, 2801.2, 29.104, |, 0.0
5441.8, 137.7, | , 23.9, 0.0, 568.8, | ,  1000,   950,  3000,  2926, | , -3.4, 2778.9, 28.734, |, 0.0
5442.8, 139.0, | , 23.9, 0.0, 562.7, | ,  1000,   953,  3000,  2925, | , -3.4, 2777.2, 28.726, |, 0.0
5443.8, 137.8, | , 23.9, 0.0, 568.9, | ,  1000,   955,  3000,  2929, | , -3.4, 2775.9, 28.756, |, 0.0
5444.8, 137.9, | , 23.9, 0.0, 568.3, | ,  1000,   952,  3000,  2943, | , -3.4, 2803.7, 29.132, |, 0.0
5445.8, 138.2, | , 23.9, 0.0, 569.2, | ,  1000,   954,  3000,  2922, | , -3.4, 2779.7, 28.741, |, 0.0
5446.8, 137.8, | , 23.9, 0.0, 569.0, | ,  1000,   952,  3000,  2936, | , -3.4, 2771.2, 28.739, |, 0.0
5447.8, 138.7, | , 23.9, 0.0, 563.4, | ,  1000,   949,  3000,  2938, | , -3.4, 2789.2, 28.920, |, 0.0
5448.8, 138.2, | , 23.9, 0.0, 569.6, | ,  1000,   959,  3000,  2930, | , -3.4, 2769.0, 28.732, |, 0.0
5449.9, 138.1, | , 23.9, 0.0, 569.6, | ,  1000,   959,  3000,  2930, | , -3.4, 2803.7, 29.087, |, 0.0
5450.9, 137.7, | , 23.9, 0.0, 568.9, | ,  1000,   954,  3000,  2910, | , -3.4, 2775.9, 28.614, |, 0.0
5451.9, 137.9, | , 23.9, 0.0, 569.4, | ,  1000,   958,  3000,  2967, | , -3.4, 2784.9, 29.154, |, 0.0
5452.9, 138.5, | , 23.9, 0.0, 564.6, | ,  1000,   955,  3000,  2929, | , -3.4, 2797.3, 28.988, |, 0.0
5453.9, 137.8, | , 23.9, 0.0, 568.5, | ,  1000,   955,  3000,  2908, | , -3.4, 2782.7, 28.675, |, 0.0
5454.9, 137.6, | , 23.9, 0.0, 569.0, | ,  1000,   948,  3000,  2920, | , -3.4, 2796.9, 28.857, |, 0.0
5455.9, 138.1, | , 23.9, 0.0, 569.6, | ,  1000,   947,  3000,  2927, | , -3.4, 2802.9, 28.969, |, 0.0
5456.9, 138.1, | , 24.0, 0.0, 569.7, | ,  1000,   957,  3000,  2939, | , -3.4, 2800.3, 29.104, |, 0.0
5457.9, 137.7, | , 24.0, 0.0, 569.5, | ,  1000,   953,  3000,  2926, | , -3.4, 2790.4, 28.878, |, 0.0
5459.0, 138.4, | , 24.0, 0.0, 569.0, | ,  1000,   961,  3000,  2933, | , -3.4, 2790.4, 28.992, |, 0.0
5460.0, 137.8, | , 24.0, 0.0, 569.2, | ,  1000,   950,  3000,  2940, | , -3.4, 2783.2, 28.883, |, 0.0
5461.0, 137.8, | , 24.0, 0.0, 569.5, | ,  1000,   955,  3000,  2915, | , -3.4, 2792.6, 28.831, |, 0.0
5462.0, 137.8, | , 24.0, 0.0, 569.2, | ,  1000,   955,  3000,  2943, | , -3.4, 2814.0, 29.259, |, 0.0
5463.0, 138.1, | , 24.0, 0.0, 569.8, | ,  1000,   949,  3000,  2925, | , -3.4, 2796.9, 28.901, |, 0.0
5464.0, 138.7, | , 24.0, 0.0, 563.2, | ,  1000,   952,  3000,  2921, | , -3.4, 2801.2, 28.940, |, 0.0
5465.0, 137.8, | , 24.0, 0.0, 569.6, | ,  1000,   956,  3000,  2922, | , -3.4, 2799.4, 28.967, |, 0.0
5466.0, 138.0, | , 24.0, 0.0, 569.1, | ,  1000,   958,  3000,  2948, | , -3.4, 2801.2, 29.187, |, 0.0
5467.0, 137.9, | , 24.0, 0.0, 569.6, | ,  1000,   955,  3000,  2916, | , -3.4, 2801.6, 28.932, |, 0.0
5468.0, 137.8, | , 24.0, 0.0, 569.5, | ,  1000,   958,  3000,  2928, | , -3.4, 2809.3, 29.122, |, 0.0
5469.0, 139.0, | , 24.0, 0.0, 561.4, | ,  1000,   954,  3000,  2926, | , -3.4, 2806.7, 29.055, |, 0.0
5470.1, 138.0, | , 24.0, 0.0, 569.2, | ,  1000,   957,  3000,  2914, | , -3.4, 2814.4, 29.067, |, 0.0
5471.1, 138.1, | , 24.0, 0.0, 570.2, | ,  1000,   958,  3000,  2934, | , -3.4, 2828.1, 29.367, |, 0.0
5472.1, 137.7, | , 24.0, 0.0, 569.6, | ,  1000,   951,  3000,  2918, | , -3.4, 2826.0, 29.165, |, 0.0
5473.1, 137.8, | , 24.0, 0.0, 569.8, | ,  1000,   958,  3000,  2945, | , -3.4, 2814.9, 29.307, |, 0.0
5474.1, 138.1, | , 24.0, 0.0, 570.1, | ,  1000,   954,  3000,  2926, | , -3.4, 2819.6, 29.177, |, 0.0
5475.1, 137.9, | , 24.0, 0.0, 569.3, | ,  1000,   954,  3000,  2933, | , -3.4, 2835.9, 29.407, |, 0.0
5476.1, 137.8, | , 24.0, 0.0, 570.0, | ,  1000,   953,  3000,  2926, | , -3.4, 2813.6, 29.113, |, 0.0
5477.1, 137.8, | , 24.0, 0.0, 570.3, | ,  1000,   955,  3000,  2926, | , -3.4, 2823.4, 29.237, |, 0.0
5478.1, 138.2, | , 24.0, 0.0, 570.7, | ,  1000,   953,  3000,  2921, | , -3.4, 2817.0, 29.113, |, 0.0
5479.2, 137.6, | , 24.0, 0.0, 570.6, | ,  1000,   956,  3000,  2918, | , -3.4, 2819.2, 29.138, |, 0.0
5480.2, 138.5, | , 24.0, 0.0, 565.6, | ,  1000,   949,  3000,  2941, | , -3.4, 2821.3, 29.272, |, 0.0
5481.2, 138.3, | , 24.0, 0.0, 571.1, | ,  1000,   950,  3000,  2949, | , -3.4, 2817.4, 29.307, |, 0.0
5482.2, 137.8, | , 24.0, 0.0, 570.8, | ,  1000,   958,  3000,  2930, | , -3.4, 2818.3, 29.233, |, 0.0
5483.2, 137.8, | , 24.0, 0.0, 570.8, | ,  1000,   951,  3000,  2918, | , -3.4, 2840.6, 29.317, |, 0.0
5484.2, 138.0, | , 24.0, 0.0, 571.0, | ,  1000,   951,  3000,  2931, | , -3.4, 2827.7, 29.281, |, 0.0
5485.2, 138.9, | , 24.0, 0.0, 564.9, | ,  1000,   955,  3000,  2915, | , -3.4, 2841.9, 29.336, |, 0.0
5486.2, 137.7, | , 24.0, 0.0, 570.5, | ,  1000,   953,  3000,  2938, | , -3.4, 2830.7, 29.380, |, 0.0
5487.2, 137.8, | , 24.0, 0.0, 571.1, | ,  1000,   960,  3000,  2921, | , -3.4, 2842.7, 29.428, |, 0.0
5488.3, 138.2, | , 24.0, 0.0, 570.8, | ,  1000,   950,  3000,  2951, | , -3.4, 2823.9, 29.383, |, 0.0
5489.3, 137.8, | , 24.0, 0.0, 570.9, | ,  1000,   955,  3000,  2926, | , -3.4, 2826.0, 29.250, |, 0.0
5490.3, 138.5, | , 24.0, 0.0, 566.5, | ,  1000,   951,  3000,  2926, | , -3.4, 2830.3, 29.274, |, 0.0
5491.3, 138.3, | , 24.0, 0.0, 570.3, | ,  1000,   958,  3000,  2943, | , -3.4, 2830.3, 29.450, |, 0.0
5492.3, 137.8, | , 24.0, 0.0, 571.0, | ,  1000,   959,  3000,  2917, | , -3.4, 2844.4, 29.406, |, 0.0
5493.3, 137.9, | , 24.0, 0.0, 570.6, | ,  1000,   950,  3000,  2933, | , -3.4, 2830.3, 29.321, |, 0.0
5494.3, 137.8, | , 24.0, 0.0, 570.7, | ,  1000,   955,  3000,  2908, | , -3.4, 2859.0, 29.466, |, 0.0
5495.3, 138.3, | , 24.0, 0.0, 571.5, | ,  1000,   959,  3000,  2952, | , -3.4, 2851.3, 29.749, |, 0.0
5496.3, 137.8, | , 24.0, 0.0, 570.6, | ,  1000,   953,  3000,  2915, | , -3.4, 2844.4, 29.348, |, 0.0
5497.3, 137.7, | , 24.0, 0.0, 571.5, | ,  1000,   956,  3000,  2929, | , -3.4, 2883.8, 29.884, |, 0.0
5498.4, 138.1, | , 24.0, 0.0, 571.3, | ,  1000,   951,  3000,  2929, | , -3.4, 2845.3, 29.451, |, 0.0
5499.4, 138.2, | , 24.0, 0.0, 571.5, | ,  1000,   954,  3000,  2943, | , -3.4, 2846.6, 29.590, |, 0.0
5500.4, 137.7, | , 24.0, 0.0, 571.2, | ,  1000,   951,  3000,  2920, | , -3.4, 2841.0, 29.337, |, 0.0
5501.4, 139.1, | , 24.0, 0.0, 566.9, | ,  1000,   957,  3000,  2956, | , -3.4, 2875.7, 30.013, |, 0.0
5502.4, 138.2, | , 24.0, 0.0, 571.6, | ,  1000,   950,  3000,  2919, | , -3.4, 2847.0, 29.388, |, 0.0
5503.4, 137.7, | , 24.0, 0.0, 571.5, | ,  1000,   957,  3000,  2924, | , -3.4, 2877.8, 29.790, |, 0.0
5504.4, 137.7, | , 24.0, 0.0, 571.5, | ,  1000,   952,  3000,  2915, | , -3.4, 2854.3, 29.445, |, 0.0
5505.4, 138.1, | , 24.0, 0.0, 571.7, | ,  1000,   953,  3000,  2937, | , -3.4, 2855.1, 29.626, |, 0.0
5506.4, 139.0, | , 24.0, 0.0, 566.5, | ,  1000,   951,  3000,  2924, | , -3.4, 2856.9, 29.533, |, 0.0
5507.4, 137.7, | , 24.0, 0.0, 571.4, | ,  1000,   959,  3000,  2921, | , -3.4, 2871.4, 29.717, |, 0.0
5508.5, 138.0, | , 24.0, 0.0, 571.3, | ,  1000,   961,  3000,  2933, | , -3.4, 2884.3, 29.960, |, 0.0
5509.5, 138.2, | , 24.0, 0.0, 571.7, | ,  1000,   957,  3000,  2927, | , -3.4, 2846.1, 29.487, |, 0.0
5510.5, 137.7, | , 24.0, 0.0, 571.5, | ,  1000,   955,  3000,  2911, | , -3.4, 2856.9, 29.459, |, 0.0
5511.5, 138.4, | , 24.0, 0.0, 566.4, | ,  1000,   948,  3000,  2922, | , -3.4, 2868.0, 29.607, |, 0.0
5512.5, 138.1, | , 24.0, 0.0, 571.9, | ,  1000,   959,  3000,  2938, | , -3.4, 2861.1, 29.743, |, 0.0
5513.5, 137.8, | , 24.0, 0.0, 571.7, | ,  1000,   954,  3000,  2950, | , -3.4, 2864.1, 29.824, |, 0.0
5514.5, 137.9, | , 24.0, 0.0, 571.8, | ,  1000,   954,  3000,  2946, | , -3.4, 2887.3, 30.034, |, 0.0
5515.5, 138.6, | , 24.0, 0.0, 572.0, | ,  1000,   953,  3000,  2917, | , -3.4, 2850.9, 29.431, |, 0.0
5516.5, 138.3, | , 24.0, 0.0, 571.3, | ,  1000,   948,  3000,  2933, | , -3.4, 2865.4, 29.669, |, 0.0
5517.6, 138.4, | , 24.0, 0.0, 567.4, | ,  1000,   949,  3000,  2941, | , -3.4, 2879.6, 29.883, |, 0.0
5518.6, 137.8, | , 24.0, 0.0, 571.8, | ,  1000,   955,  3000,  2923, | , -3.4, 2904.0, 30.044, |, 0.0
5519.6, 138.1, | , 24.0, 0.0, 571.6, | ,  1000,   955,  3000,  2913, | , -3.4, 2872.7, 29.638, |, 0.0
5520.6, 138.2, | , 24.0, 0.0, 572.1, | ,  1000,   959,  3000,  2948, | , -3.4, 2903.1, 30.252, |, 0.0
5521.6, 137.8, | , 24.0, 0.0, 570.8, | ,  1000,   950,  3000,  2933, | , -3.4, 2874.4, 29.774, |, 0.0
5522.6, 138.9, | , 24.0, 0.0, 568.0, | ,  1000,   958,  3000,  2922, | , -3.4, 2876.6, 29.771, |, 0.0
5523.6, 138.2, | , 24.0, 0.0, 572.3, | ,  1000,   951,  3000,  2920, | , -3.4, 2868.9, 29.621, |, 0.0
5524.6, 137.8, | , 24.0, 0.0, 572.0, | ,  1000,   954,  3000,  2934, | , -3.4, 2880.4, 29.876, |, 0.0
5525.6, 137.8, | , 24.0, 0.0, 572.0, | ,  1000,   953,  3000,  2911, | , -3.4, 2879.6, 29.682, |, 0.0
5526.6, 138.2, | , 24.0, 0.0, 571.3, | ,  1000,   953,  3000,  2914, | , -3.4, 2910.8, 30.030, |, 0.0
5527.7, 138.7, | , 24.0, 0.0, 567.5, | ,  1000,   953,  3000,  2916, | , -3.4, 2886.4, 29.789, |, 0.0
5528.7, 137.8, | , 24.0, 0.0, 572.1, | ,  1000,   950,  3000,  2963, | , -3.4, 2889.0, 30.155, |, 0.0
5529.7, 138.1, | , 24.0, 0.0, 572.0, | ,  1000,   962,  3000,  2943, | , -3.4, 2880.0, 29.997, |, 0.0
5530.7, 138.2, | , 24.0, 0.0, 572.0, | ,  1000,   957,  3000,  2922, | , -3.4, 2873.1, 29.732, |, 0.0
5531.7, 137.9, | , 24.0, 0.0, 571.3, | ,  1000,   950,  3000,  2926, | , -3.4, 2907.0, 30.060, |, 0.0
5532.7, 137.8, | , 24.0, 0.0, 572.2, | ,  1000,   953,  3000,  2933, | , -3.4, 2886.0, 29.916, |, 0.0
5533.7, 138.2, | , 24.0, 0.0, 572.4, | ,  1000,   960,  3000,  2928, | , -3.4, 2893.3, 30.002, |, 0.0
5534.7, 137.9, | , 24.0, 0.0, 572.0, | ,  1000,   958,  3000,  2924, | , -3.4, 2896.3, 29.993, |, 0.0
5535.7, 137.9, | , 24.0, 0.0, 572.1, | ,  1000,   960,  3000,  2947, | , -3.4, 2891.1, 30.131, |, 0.0
5536.8, 137.9, | , 24.0, 0.0, 571.4, | ,  1000,   952,  3000,  2918, | , -3.4, 2886.0, 29.789, |, 0.0
5537.8, 138.1, | , 24.0, 0.0, 572.4, | ,  1000,   956,  3000,  2914, | , -3.4, 2907.0, 30.015, |, 0.0
5538.8, 138.4, | , 24.0, 0.0, 566.7, | ,  1000,   957,  3000,  2927, | , -3.4, 2900.1, 30.050, |, 0.0
5539.8, 137.8, | , 24.0, 0.0, 572.2, | ,  1000,   961,  3000,  2922, | , -3.4, 2902.3, 30.053, |, 0.0
5540.8, 138.0, | , 24.0, 0.0, 572.6, | ,  1000,   950,  3000,  2935, | , -3.4, 2902.3, 30.074, |, 0.0
5541.8, 137.9, | , 24.0, 0.0, 571.3, | ,  1000,   959,  3000,  2922, | , -3.4, 2903.1, 30.050, |, 0.0
5542.8, 137.9, | , 24.0, 0.0, 571.9, | ,  1000,   958,  3000,  2946, | , -3.4, 2903.6, 30.237, |, 0.0
5543.8, 138.6, | , 24.0, 0.0, 566.6, | ,  1000,   953,  3000,  2911, | , -3.4, 2886.0, 29.740, |, 0.0
5544.8, 138.1, | , 24.0, 0.0, 572.0, | ,  1000,   951,  3000,  2929, | , -3.4, 2916.8, 30.192, |, 0.0
5545.9, 137.7, | , 24.0, 0.0, 572.3, | ,  1000,   954,  3000,  2940, | , -3.4, 2921.1, 30.335, |, 0.0
5546.9, 138.1, | , 24.0, 0.0, 572.0, | ,  1000,   950,  3000,  2924, | , -3.4, 2939.5, 30.373, |, 0.0
5547.9, 137.7, | , 24.0, 0.0, 572.3, | ,  1000,   952,  3000,  2909, | , -3.4, 2899.7, 29.866, |, 0.0
5548.9, 138.4, | , 24.0, 0.0, 567.7, | ,  1000,   958,  3000,  2937, | , -3.4, 2911.7, 30.254, |, 0.0
5549.9, 137.9, | , 24.0, 0.0, 572.2, | ,  1000,   951,  3000,  2942, | , -3.4, 2914.3, 30.261, |, 0.0
5550.9, 138.1, | , 24.0, 0.0, 572.2, | ,  1000,   955,  3000,  2930, | , -3.4, 2915.1, 30.214, |, 0.0
5551.9, 137.9, | , 24.0, 0.0, 571.6, | ,  1000,   955,  3000,  2927, | , -3.4, 2907.4, 30.105, |, 0.0
5552.9, 137.9, | , 24.0, 0.0, 572.1, | ,  1000,   949,  3000,  2937, | , -3.4, 2908.3, 30.152, |, 0.0
5553.9, 137.9, | , 24.0, 0.0, 572.3, | ,  1000,   955,  3000,  2935, | , -3.4, 2907.4, 30.167, |, 0.0
5555.0, 138.2, | , 24.0, 0.0, 572.5, | ,  1000,   952,  3000,  2917, | , -3.4, 2908.3, 30.013, |, 0.0
5556.0, 137.5, | , 24.0, 0.0, 571.8, | ,  1000,   951,  3000,  2924, | , -3.4, 2914.7, 30.129, |, 0.0
