# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: BCA723-2017-08-29-C, small cup, 1wt% Ru by wet impreg
# Catalyst mass: 0.995000 
filename: BCA723_2017-08-31-01.txt 
current working directory: /home/research/python/diff-react-2017-08-31 
Catalyst_Description: BCA723-2017-08-29-C, small cup, 1wt% Ru by wet impreg
Notes: BCA723 otherwise known as B2.33C0.67A, 1wt% Ru by wet impreg

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
33.3, 0.1, | , 21.5, 0.0, 13.8, | ,  4000,  3876,  1000,   966, | , -3.4, -2422.0, -28.979, |, 0.0
34.3, 0.1, | , 21.5, 0.0, 13.3, | ,  4000,  3872,  1000,   990, | , -3.4, -2422.0, -29.102, |, 0.0
35.3, 0.1, | , 21.5, 0.0, 12.2, | ,  4000,  3875,  1000,   974, | , -3.4, -2422.5, -29.027, |, 0.0
36.3, 0.1, | , 21.5, 0.0, 13.4, | ,  4000,  3873,  1000,   989, | , -3.4, -2422.0, -29.102, |, 0.0
37.3, 0.1, | , 21.5, 0.0, 13.7, | ,  4000,  3876,  1000,   983, | , -3.4, -2422.0, -29.083, |, 0.0
38.3, 0.0, | , 21.5, 0.0, 13.3, | ,  4000,  3871,  1000,   970, | , -3.4, -2422.0, -28.976, |, 0.0
39.4, 0.1, | , 21.5, 0.0, 13.5, | ,  4000,  3868,  1000,   974, | , -3.4, -2422.0, -28.982, |, 0.0
40.4, 0.1, | , 21.5, 0.0, 12.3, | ,  4000,  3869,  1000,   960, | , -3.4, -2422.5, -28.908, |, 0.0
41.4, 0.1, | , 21.5, 0.0, 13.4, | ,  4000,  3875,  1000,   979, | , -3.4, -2422.0, -29.053, |, 0.0
42.4, 0.1, | , 21.5, 0.0, 12.9, | ,  4000,  3874,  1000,   985, | , -3.4, -2422.0, -29.084, |, 0.0
43.4, 0.1, | , 21.5, 0.0, 12.5, | ,  4000,  3875,  1000,   978, | , -3.4, -2422.5, -29.049, |, 0.0
44.4, 0.1, | , 21.5, 0.0, 13.5, | ,  4000,  3875,  1000,   975, | , -3.4, -2422.0, -29.032, |, 0.0
45.4, 0.1, | , 21.5, 0.0, 12.7, | ,  4000,  3878,  1000,   982, | , -3.4, -2422.5, -29.098, |, 0.0
46.4, 0.0, | , 21.5, 0.0, 13.7, | ,  4000,  3869,  1000,   978, | , -3.4, -2422.5, -29.015, |, 0.0
47.4, 0.1, | , 21.5, 0.0, 13.4, | ,  4000,  3873,  1000,   971, | , -3.4, -2422.0, -28.997, |, 0.0
48.4, 0.1, | , 21.5, 0.0, 13.0, | ,  4000,  3869,  1000,   985, | , -3.4, -2422.0, -29.052, |, 0.0
49.5, 0.1, | , 21.5, 0.0, 13.7, | ,  4000,  3881,  1000,   976, | , -3.4, -2422.0, -29.070, |, 0.0
50.5, 0.0, | , 21.5, 0.0, 9.0, | ,  4000,  3877,  1000,   963, | , -3.4, -2422.5, -28.975, |, 0.0
51.5, 0.1, | , 21.5, 0.0, 13.3, | ,  4000,  3877,  1000,   992, | , -3.4, -2422.5, -29.149, |, 0.0
52.5, 0.0, | , 21.5, 0.0, 13.3, | ,  4000,  3876,  1000,   973, | , -3.4, -2422.5, -29.030, |, 0.0
53.5, 0.1, | , 21.5, 0.0, 13.0, | ,  4000,  3874,  1000,   978, | , -3.4, -2422.0, -29.038, |, 0.0
54.5, 0.1, | , 21.5, 0.0, 13.7, | ,  4000,  3871,  1000,   977, | , -3.4, -2422.0, -29.020, |, 0.0
55.5, 0.1, | , 21.5, 0.0, 13.0, | ,  4000,  3870,  1000,   986, | , -3.4, -2422.5, -29.070, |, 0.0
56.5, 0.1, | , 21.5, 0.0, 11.2, | ,  4000,  3867,  1000,   971, | , -3.4, -2423.3, -28.969, |, 0.0
57.5, 0.0, | , 21.5, 0.0, 13.3, | ,  4000,  3874,  1000,   975, | , -3.4, -2422.5, -29.033, |, 0.0
58.5, 0.1, | , 21.5, 0.0, 13.0, | ,  4000,  3873,  1000,   961, | , -3.4, -2422.5, -28.940, |, 0.0
59.6, 0.1, | , 21.5, 0.0, 13.3, | ,  4000,  3875,  1000,   967, | , -3.4, -2421.6, -28.973, |, 0.0
60.6, 0.0, | , 21.5, 0.0, 12.5, | ,  4000,  3873,  1000,   983, | , -3.4, -2422.5, -29.071, |, 0.0
61.6, 0.0, | , 21.5, 0.0, 13.4, | ,  4000,  3873,  1000,   986, | , -3.4, -2422.0, -29.086, |, 0.0
62.6, 0.1, | , 21.5, 0.0, 13.6, | ,  4000,  3865,  1000,   978, | , -3.4, -2422.0, -28.989, |, 0.0
63.6, 0.1, | , 21.5, 0.0, 12.5, | ,  4000,  3872,  1000,   971, | , -3.4, -2422.0, -28.991, |, 0.0
64.6, 0.0, | , 21.5, 0.0, 13.6, | ,  4000,  3873,  1000,   993, | , -3.4, -2422.0, -29.127, |, 0.0
65.6, 0.1, | , 21.5, 0.0, 12.6, | ,  4000,  3869,  1000,   976, | , -3.4, -2422.5, -29.007, |, 0.0
66.6, 0.0, | , 21.5, 0.0, 13.6, | ,  4000,  3872,  1000,   960, | , -3.4, -2422.5, -28.923, |, 0.0
67.6, 0.0, | , 21.5, 0.0, 13.4, | ,  4000,  3877,  1000,   975, | , -3.4, -2422.5, -29.043, |, 0.0
68.6, 0.1, | , 21.5, 0.0, 13.1, | ,  4000,  3877,  1000,   986, | , -3.4, -2422.5, -29.114, |, 0.0
69.6, 0.0, | , 21.6, 0.0, 13.2, | ,  4000,  3880,  1000,   998, | , -3.4, -2422.0, -29.199, |, 0.0
70.7, 0.1, | , 21.6, 0.0, 12.6, | ,  4000,  3878,  1000,   977, | , -3.4, -2422.5, -29.063, |, 0.0
71.7, 0.1, | , 21.6, 0.0, 13.1, | ,  4000,  3874,  1000,   967, | , -3.4, -2422.9, -28.986, |, 0.0
72.7, 0.1, | , 21.6, 0.0, 13.8, | ,  4000,  3872,  1000,   969, | , -3.4, -2422.0, -28.977, |, 0.0
73.7, 0.1, | , 21.6, 0.0, 13.5, | ,  4000,  3872,  1000,  1000, | , -3.4, -2422.0, -29.163, |, 0.0
74.7, 0.1, | , 21.6, 0.0, 13.4, | ,  4000,  3873,  1000,   968, | , -3.4, -2422.0, -28.978, |, 0.0
75.7, 0.0, | , 21.6, 0.0, 12.5, | ,  4000,  3871,  1000,   961, | , -3.4, -2422.5, -28.931, |, 0.0
76.7, 0.1, | , 21.6, 0.0, 13.4, | ,  4000,  3877,  1000,   972, | , -3.4, -2422.0, -29.026, |, 0.0
77.7, 0.0, | , 21.6, 0.0, 13.7, | ,  4000,  3871,  1000,   996, | , -3.4, -2422.0, -29.132, |, 0.0
78.7, 0.0, | , 21.6, 0.0, 13.2, | ,  4000,  3875,  1000,   988, | , -3.4, -2422.0, -29.107, |, 0.0
79.7, 0.1, | , 21.6, 0.0, 13.6, | ,  4000,  3873,  1000,   967, | , -3.4, -2422.0, -28.973, |, 0.0
80.8, 0.1, | , 21.6, 0.0, 12.6, | ,  4000,  3879,  1000,   990, | , -3.4, -2422.5, -29.149, |, 0.0
81.8, 0.4, | , 21.6, 0.0, 13.5, | ,  4000,  3873,  1000,   979, | , -3.4, -2422.0, -29.046, |, 0.0
82.8, 1.0, | , 21.6, 0.0, 13.4, | ,  4000,  3879,  1000,   982, | , -3.4, -2422.5, -29.104, |, 0.0
83.8, 1.5, | , 21.6, 0.0, 13.6, | ,  4000,  3879,  1000,   998, | , -3.4, -2422.0, -29.195, |, 0.0
84.8, 1.9, | , 21.6, 0.0, 13.4, | ,  4000,  3877,  1000,   988, | , -3.4, -2422.0, -29.117, |, 0.0
85.8, 2.4, | , 21.6, 0.0, 12.5, | ,  4000,  3878,  1000,  1008, | , -3.4, -2422.5, -29.256, |, 0.0
86.8, 2.7, | , 21.6, 0.0, 13.9, | ,  4000,  3877,  1000,  1004, | , -3.4, -2422.5, -29.222, |, 0.0
87.8, 3.2, | , 21.6, 0.0, 14.0, | ,  4000,  3878,  1000,  1007, | , -3.4, -2422.0, -29.241, |, 0.0
88.8, 3.6, | , 21.6, 0.0, 13.2, | ,  4000,  3810,  1000,  1002, | , -3.4, -2422.5, -28.810, |, 0.0
89.8, 4.0, | , 21.6, 0.0, 13.4, | ,  4000,  3832,  1000,  1004, | , -3.4, -2422.0, -28.947, |, 0.0
90.9, 4.4, | , 21.6, 0.0, 13.1, | ,  4000,  3852,  1000,   802, | , -3.4, -2422.9, -27.866, |, 0.0
91.9, 4.8, | , 21.6, 0.0, 13.7, | ,  4000,  3865,  1000,   960, | , -3.4, -2422.0, -28.883, |, 0.0
92.9, 5.2, | , 21.6, 0.0, 13.5, | ,  4000,  3867,  1000,   960, | , -3.4, -2422.0, -28.890, |, 0.0
93.9, 5.6, | , 21.6, 0.0, 13.3, | ,  4000,  3874,  1000,   975, | , -3.4, -2422.5, -29.028, |, 0.0
94.9, 6.1, | , 21.6, 0.0, 13.9, | ,  4000,  3879,  1000,   986, | , -3.4, -2422.0, -29.116, |, 0.0
95.9, 6.5, | , 21.6, 0.0, 12.4, | ,  4000,  3880,  1000,  1005, | , -3.4, -2422.0, -29.239, |, 0.0
96.9, 6.9, | , 21.6, 0.0, 13.4, | ,  4000,  3882,  1000,  1000, | , -3.4, -2422.5, -29.223, |, 0.0
97.9, 7.3, | , 21.6, 0.0, 13.3, | ,  4000,  3886,  1000,  1005, | , -3.4, -2422.0, -29.275, |, 0.0
98.9, 7.7, | , 21.6, 0.0, 13.3, | ,  4000,  3882,  1000,  1015, | , -3.4, -2422.5, -29.313, |, 0.0
99.9, 8.1, | , 21.6, 0.0, 13.4, | ,  4000,  3885,  1000,  1019, | , -3.4, -2422.5, -29.359, |, 0.0
100.9, 8.6, | , 21.6, 0.0, 12.9, | ,  4000,  3878,  1000,  1008, | , -3.4, -2422.5, -29.251, |, 0.0
102.0, 9.0, | , 21.6, 0.0, 14.1, | ,  4000,  3881,  1000,   987, | , -3.4, -2422.5, -29.144, |, 0.0
103.0, 9.4, | , 21.6, 0.0, 13.6, | ,  4000,  3883,  1000,  1010, | , -3.4, -2422.0, -29.285, |, 0.0
104.0, 9.8, | , 21.6, 0.0, 12.8, | ,  4000,  3885,  1000,  1009, | , -3.4, -2422.5, -29.299, |, 0.0
105.0, 10.1, | , 21.6, 0.0, 14.0, | ,  4000,  3881,  1000,  1008, | , -3.4, -2422.0, -29.266, |, 0.0
106.0, 10.6, | , 21.6, 0.0, 12.7, | ,  4000,  3880,  1000,   999, | , -3.4, -2422.5, -29.207, |, 0.0
107.0, 11.0, | , 21.6, 0.0, 13.6, | ,  4000,  3882,  1000,   999, | , -3.4, -2422.0, -29.215, |, 0.0
108.0, 11.4, | , 21.6, 0.0, 13.6, | ,  4000,  3883,  1000,   996, | , -3.4, -2422.5, -29.207, |, 0.0
109.0, 11.9, | , 21.6, 0.0, 14.0, | ,  4000,  3887,  1000,   997, | , -3.4, -2422.0, -29.231, |, 0.0
110.0, 12.2, | , 21.6, 0.0, 13.9, | ,  4000,  3883,  1000,  1005, | , -3.4, -2422.0, -29.262, |, 0.0
111.0, 12.6, | , 21.6, 0.0, 12.8, | ,  4000,  3881,  1000,  1001, | , -3.4, -2422.5, -29.224, |, 0.0
112.0, 13.0, | , 21.7, 0.0, 13.7, | ,  4000,  3882,  1000,  1001, | , -3.4, -2422.0, -29.227, |, 0.0
113.1, 13.4, | , 21.7, 0.0, 13.8, | ,  4000,  3884,  1000,  1007, | , -3.4, -2422.0, -29.273, |, 0.0
114.1, 13.9, | , 21.7, 0.0, 13.6, | ,  4000,  3886,  1000,   998, | , -3.4, -2422.0, -29.235, |, 0.0
115.1, 14.2, | , 21.7, 0.0, 13.7, | ,  4000,  3880,  1000,  1006, | , -3.4, -2422.0, -29.248, |, 0.0
116.1, 14.6, | , 21.7, 0.0, 12.6, | ,  4000,  3878,  1000,  1008, | , -3.4, -2422.5, -29.256, |, 0.0
117.1, 15.1, | , 21.7, 0.0, 14.2, | ,  4000,  3878,  1000,  1013, | , -3.4, -2421.6, -29.270, |, 0.0
118.1, 15.4, | , 21.7, 0.0, 13.9, | ,  4000,  3883,  1000,  1013, | , -3.4, -2422.0, -29.308, |, 0.0
119.1, 15.8, | , 21.7, 0.0, 13.9, | ,  4000,  3881,  1000,  1010, | , -3.4, -2422.5, -29.281, |, 0.0
120.1, 16.2, | , 21.7, 0.0, 14.0, | ,  4000,  3883,  1000,  1008, | , -3.4, -2422.0, -29.275, |, 0.0
121.1, 16.6, | , 21.7, 0.0, 13.0, | ,  4000,  3877,  1000,   994, | , -3.4, -2422.0, -29.156, |, 0.0
122.1, 16.9, | , 21.7, 0.0, 13.6, | ,  4000,  3877,  1000,  1001, | , -3.4, -2422.0, -29.192, |, 0.0
123.2, 17.3, | , 21.7, 0.0, 13.7, | ,  4000,  3879,  1000,  1003, | , -3.4, -2422.0, -29.222, |, 0.0
124.2, 17.8, | , 21.7, 0.0, 14.0, | ,  4000,  3881,  1000,   996, | , -3.4, -2422.0, -29.190, |, 0.0
125.2, 18.1, | , 21.7, 0.0, 13.7, | ,  4000,  3883,  1000,  1000, | , -3.4, -2422.0, -29.225, |, 0.0
126.2, 18.4, | , 21.7, 0.0, 12.8, | ,  4000,  3876,  1000,  1016, | , -3.4, -2422.5, -29.283, |, 0.0
127.2, 18.8, | , 21.7, 0.0, 13.6, | ,  4000,  3878,  1000,  1008, | , -3.4, -2422.0, -29.251, |, 0.0
128.2, 19.2, | , 21.7, 0.0, 13.4, | ,  4000,  3886,  1000,  1001, | , -3.4, -2422.0, -29.249, |, 0.0
129.2, 19.4, | , 21.7, 0.0, 13.6, | ,  4000,  3877,  1000,  1020, | , -3.4, -2422.0, -29.316, |, 0.0
130.2, 19.8, | , 21.7, 0.0, 13.8, | ,  4000,  3884,  1000,  1005, | , -3.4, -2422.0, -29.261, |, 0.0
131.2, 20.2, | , 21.7, 0.0, 13.2, | ,  4000,  3883,  1000,  1012, | , -3.4, -2422.5, -29.308, |, 0.0
132.2, 20.6, | , 21.7, 0.0, 14.0, | ,  4000,  3882,  1000,  1012, | , -3.4, -2421.6, -29.283, |, 0.0
133.3, 20.6, | , 21.7, 0.0, 13.7, | ,  4000,  3878,  1000,  1019, | , -3.4, -2422.0, -29.308, |, 0.0
134.3, 20.7, | , 21.7, 0.0, 13.9, | ,  4000,  3882,  1000,  1008, | , -3.4, -2422.0, -29.269, |, 0.0
135.3, 20.8, | , 21.7, 0.0, 13.7, | ,  4000,  3882,  1000,   984, | , -3.4, -2422.0, -29.127, |, 0.0
136.3, 20.7, | , 21.7, 0.0, 12.8, | ,  4000,  3878,  1000,   975, | , -3.4, -2422.0, -29.052, |, 0.0
137.3, 20.7, | , 21.7, 0.0, 13.4, | ,  4000,  3879,  1000,   984, | , -3.4, -2422.0, -29.106, |, 0.0
138.3, 21.2, | , 21.7, 0.0, 13.7, | ,  4000,  3877,  1000,   991, | , -3.4, -2422.0, -29.137, |, 0.0
139.3, 21.6, | , 21.7, 0.0, 13.5, | ,  4000,  3879,  1000,  1012, | , -3.4, -2422.0, -29.276, |, 0.0
140.3, 22.0, | , 21.7, 0.0, 13.2, | ,  4000,  3884,  1000,  1008, | , -3.4, -2422.5, -29.288, |, 0.0
141.3, 22.6, | , 21.7, 0.0, 9.0, | ,  4000,  3878,  1000,   997, | , -3.4, -2423.7, -29.202, |, 0.0
142.3, 22.9, | , 21.7, 0.0, 13.9, | ,  4000,  3812,  1000,  1012, | , -3.4, -2422.0, -28.879, |, 0.0
143.3, 23.2, | , 21.7, 0.0, 13.7, | ,  4000,  3781,  1000,  1012, | , -3.4, -2422.5, -28.697, |, 0.0
144.4, 23.6, | , 21.7, 0.0, 13.9, | ,  4000,  3803,  1000,  1027, | , -3.4, -2422.0, -28.913, |, 0.0
145.4, 24.0, | , 21.7, 0.0, 13.8, | ,  4000,  3839,  1000,  1012, | , -3.4, -2422.5, -29.045, |, 0.0
146.4, 24.4, | , 21.7, 0.0, 13.9, | ,  4000,  3854,  1000,   629, | , -3.4, -2421.6, -26.833, |, 0.0
147.4, 24.7, | , 21.7, 0.0, 12.4, | ,  4000,  3866,  1000,   525, | , -3.4, -2422.5, -26.288, |, 0.0
148.4, 25.1, | , 21.7, 0.0, 13.9, | ,  4000,  3866,  1000,   709, | , -3.4, -2422.0, -27.386, |, 0.0
149.4, 25.5, | , 21.7, 0.0, 13.5, | ,  4000,  3877,  1000,   833, | , -3.4, -2422.5, -28.196, |, 0.0
150.4, 25.8, | , 21.7, 0.0, 13.0, | ,  4000,  3880,  1000,   907, | , -3.4, -2422.0, -28.657, |, 0.0
151.4, 26.2, | , 21.7, 0.0, 13.3, | ,  4000,  3883,  1000,   939, | , -3.4, -2422.0, -28.865, |, 0.0
152.4, 26.7, | , 21.7, 0.0, 12.4, | ,  4000,  3877,  1000,   952, | , -3.4, -2422.5, -28.915, |, 0.0
153.4, 27.1, | , 21.7, 0.0, 14.0, | ,  4000,  3883,  1000,   961, | , -3.4, -2422.0, -28.992, |, 0.0
154.5, 27.4, | , 21.7, 0.0, 13.4, | ,  4000,  3889,  1000,   971, | , -3.4, -2422.0, -29.084, |, 0.0
155.5, 27.8, | , 21.7, 0.0, 13.8, | ,  4000,  3885,  1000,   991, | , -3.4, -2422.0, -29.185, |, 0.0
156.5, 28.3, | , 21.7, 0.0, 13.9, | ,  4000,  3887,  1000,  1000, | , -3.4, -2422.0, -29.252, |, 0.0
157.5, 28.7, | , 21.7, 0.0, 13.4, | ,  4000,  3888,  1000,   990, | , -3.4, -2422.0, -29.197, |, 0.0
158.5, 29.1, | , 21.7, 0.0, 7.8, | ,  4000,  3886,  1000,   994, | , -3.4, -2422.0, -29.209, |, 0.0
159.5, 29.5, | , 21.7, 0.0, 7.1, | ,  4000,  3887,  1000,  1008, | , -3.4, -2422.5, -29.304, |, 0.0
160.5, 29.8, | , 21.7, 0.0, 8.6, | ,  4000,  3883,  1000,   990, | , -3.4, -2422.0, -29.162, |, 0.0
161.5, 30.4, | , 21.7, 0.0, 9.7, | ,  4000,  3885,  1000,  1008, | , -3.4, -2422.9, -29.299, |, 0.0
162.5, 30.5, | , 21.8, 0.0, 13.5, | ,  4000,  3883,  1000,  1016, | , -3.4, -2422.5, -29.328, |, 0.0
163.5, 30.9, | , 21.7, 0.0, 13.7, | ,  4000,  3885,  1000,  1005, | , -3.4, -2422.0, -29.273, |, 0.0
164.5, 31.4, | , 21.8, 0.0, 13.6, | ,  4000,  3886,  1000,  1020, | , -3.4, -2422.5, -29.369, |, 0.0
165.6, 31.6, | , 21.8, 0.0, 13.2, | ,  4000,  3884,  1000,  1016, | , -3.4, -2422.0, -29.327, |, 0.0
166.6, 32.0, | , 21.8, 0.0, 13.8, | ,  4000,  3887,  1000,  1017, | , -3.4, -2422.0, -29.354, |, 0.0
167.6, 32.6, | , 21.7, 0.0, 13.2, | ,  4000,  3883,  1000,  1020, | , -3.4, -2422.9, -29.358, |, 0.0
168.6, 33.0, | , 21.8, 0.0, 7.6, | ,  4000,  3884,  1000,  1010, | , -3.4, -2422.9, -29.303, |, 0.0
169.6, 33.3, | , 21.8, 0.0, 9.3, | ,  4000,  3884,  1000,  1009, | , -3.4, -2422.9, -29.300, |, 0.0
170.6, 33.6, | , 21.8, 0.0, 12.5, | ,  4000,  3885,  1000,  1012, | , -3.4, -2422.5, -29.317, |, 0.0
171.6, 33.9, | , 21.8, 0.0, 13.7, | ,  4000,  3887,  1000,  1004, | , -3.4, -2422.0, -29.275, |, 0.0
172.6, 34.3, | , 21.8, 0.0, 13.4, | ,  4000,  3883,  1000,  1005, | , -3.4, -2422.0, -29.257, |, 0.0
173.6, 34.7, | , 21.8, 0.0, 13.7, | ,  4000,  3888,  1000,  1005, | , -3.4, -2422.9, -29.301, |, 0.0
174.6, 35.1, | , 21.8, 0.0, 7.1, | ,  4000,  3881,  1000,  1018, | , -3.4, -2422.5, -29.326, |, 0.0
175.7, 35.5, | , 21.8, 0.0, 12.7, | ,  4000,  3887,  1000,  1012, | , -3.4, -2422.0, -29.319, |, 0.0
176.7, 35.7, | , 21.8, 0.0, 13.9, | ,  4000,  3888,  1000,  1012, | , -3.4, -2422.0, -29.328, |, 0.0
177.7, 36.1, | , 21.8, 0.0, 9.3, | ,  4000,  3887,  1000,  1011, | , -3.4, -2422.0, -29.314, |, 0.0
178.7, 36.5, | , 21.8, 0.0, 13.9, | ,  4000,  3876,  1000,  1016, | , -3.4, -2422.5, -29.290, |, 0.0
179.7, 36.8, | , 21.8, 0.0, 12.2, | ,  4000,  3888,  1000,  1023, | , -3.4, -2422.5, -29.396, |, 0.0
180.7, 37.2, | , 21.8, 0.0, 12.7, | ,  4000,  3885,  1000,  1016, | , -3.4, -2422.0, -29.338, |, 0.0
181.7, 37.5, | , 21.8, 0.0, 13.9, | ,  4000,  3880,  1000,  1006, | , -3.4, -2422.5, -29.249, |, 0.0
182.7, 37.8, | , 21.8, 0.0, 13.1, | ,  4000,  3882,  1000,  1012, | , -3.4, -2422.5, -29.294, |, 0.0
183.7, 38.2, | , 21.8, 0.0, 13.7, | ,  4000,  3884,  1000,  1018, | , -3.4, -2422.0, -29.342, |, 0.0
184.7, 38.4, | , 21.8, 0.0, 13.4, | ,  4000,  3879,  1000,  1020, | , -3.4, -2422.5, -29.329, |, 0.0
185.7, 38.9, | , 21.8, 0.0, 13.2, | ,  4000,  3875,  1000,   999, | , -3.4, -2422.5, -29.180, |, 0.0
186.8, 39.2, | , 21.8, 0.0, 13.9, | ,  4000,  3878,  1000,  1009, | , -3.4, -2422.0, -29.256, |, 0.0
187.8, 39.5, | , 21.8, 0.0, 13.9, | ,  4000,  3882,  1000,  1017, | , -3.4, -2422.0, -29.322, |, 0.0
188.8, 39.8, | , 21.8, 0.0, 13.8, | ,  4000,  3880,  1000,  1015, | , -3.4, -2422.0, -29.300, |, 0.0
189.8, 40.2, | , 21.8, 0.0, 14.1, | ,  4000,  3876,  1000,  1008, | , -3.4, -2422.9, -29.244, |, 0.0
190.8, 40.5, | , 21.8, 0.0, 13.0, | ,  4000,  3875,  1000,  1031, | , -3.4, -2422.0, -29.365, |, 0.0
