# Configuration: 
#          DeviceName:  U6
#          HardwareVersion:  2.00
#          VersionInfo:  4
#          BootloaderVersion:  6.15
#          LocalID:  1
#          SerialNumber:  360012638
#          FirmwareVersion:  1.43
#          ProductID:  6
# Catalyst: Catalyst_Description: BCA413-2017-08-29-D, small cup, 1wt% Ru by wet impreg
# Catalyst mass: 1.322000 
filename: BCA413_2017-09-01-01.txt 
current working directory: /home/research/python/diff-react-2017-09-01 
Catalyst_Description: BCA413-2017-08-29-D, small cup, 1wt% Ru by wet impreg
Notes: 1 wt% Ru by wet impreg, probably did not get all Ru on, more like 0.6%

********** Start test **********


Elapsed time, Pressure, | , LJtemp(C), Inner-Temp, Outer-Temp, | , N2-set, N2-flow, H2-set, H2-flow, | , pH, NH3_ppm, NH3_Prod_rate, |, In222Temp
69.6, 1.9, | , 24.5, 0.0, 14.1, | ,  4000,  3881,  1000,  1000, | , -3.4, -2422.0, -21.989, |, 0.0
70.6, 2.3, | , 24.5, 0.0, 13.7, | ,  4000,  3883,  1000,  1007, | , -3.4, -2422.0, -22.027, |, 0.0
71.7, 2.7, | , 24.5, 0.0, 14.5, | ,  4000,  3879,  1000,   997, | , -3.4, -2422.0, -21.964, |, 0.0
72.7, 3.1, | , 24.5, 0.0, 14.5, | ,  4000,  3885,  1000,  1005, | , -3.4, -2422.0, -22.030, |, 0.0
73.7, 3.6, | , 24.5, 0.0, 14.1, | ,  4000,  3884,  1000,   996, | , -3.4, -2421.6, -21.982, |, 0.0
74.7, 4.0, | , 24.5, 0.0, 15.0, | ,  4000,  3889,  1000,   986, | , -3.4, -2421.6, -21.962, |, 0.0
75.7, 4.4, | , 24.5, 0.0, 14.5, | ,  4000,  3886,  1000,  1003, | , -3.4, -2421.6, -22.022, |, 0.0
76.7, 4.8, | , 24.5, 0.0, 13.6, | ,  4000,  3886,  1000,  1017, | , -3.4, -2422.0, -22.089, |, 0.0
77.7, 5.3, | , 24.5, 0.0, 14.6, | ,  4000,  3882,  1000,  1002, | , -3.4, -2422.0, -22.004, |, 0.0
78.7, 5.7, | , 24.5, 0.0, 14.9, | ,  4000,  3883,  1000,  1003, | , -3.4, -2421.6, -22.007, |, 0.0
79.7, 6.1, | , 24.5, 0.0, 15.2, | ,  4000,  3881,  1000,  1001, | , -3.4, -2421.6, -21.986, |, 0.0
80.7, 6.5, | , 24.5, 0.0, 14.7, | ,  4000,  3884,  1000,  1015, | , -3.4, -2422.0, -22.071, |, 0.0
81.7, 7.0, | , 24.5, 0.0, 13.7, | ,  4000,  3885,  1000,  1012, | , -3.4, -2421.6, -22.056, |, 0.0
82.7, 7.4, | , 24.5, 0.0, 14.8, | ,  4000,  3882,  1000,  1005, | , -3.4, -2421.6, -22.013, |, 0.0
83.8, 7.8, | , 24.5, 0.0, 14.9, | ,  4000,  3884,  1000,  1010, | , -3.4, -2421.6, -22.044, |, 0.0
84.8, 8.3, | , 24.5, 0.0, 13.8, | ,  4000,  3887,  1000,   997, | , -3.4, -2422.0, -21.999, |, 0.0
85.8, 8.6, | , 24.5, 0.0, 14.4, | ,  4000,  3887,  1000,  1010, | , -3.4, -2422.0, -22.062, |, 0.0
86.8, 9.1, | , 24.5, 0.0, 14.9, | ,  4000,  3882,  1000,  1005, | , -3.4, -2422.0, -22.018, |, 0.0
87.8, 9.5, | , 24.5, 0.0, 14.4, | ,  4000,  3889,  1000,  1014, | , -3.4, -2422.0, -22.087, |, 0.0
88.8, 9.8, | , 24.5, 0.0, 14.5, | ,  4000,  3884,  1000,  1013, | , -3.4, -2422.0, -22.061, |, 0.0
89.8, 10.3, | , 24.5, 0.0, 13.9, | ,  4000,  3876,  1000,  1012, | , -3.4, -2422.0, -22.023, |, 0.0
90.8, 10.8, | , 24.5, 0.0, 15.1, | ,  4000,  3884,  1000,  1002, | , -3.4, -2421.2, -22.005, |, 0.0
91.8, 11.1, | , 24.5, 0.0, 14.9, | ,  4000,  3884,  1000,  1005, | , -3.4, -2422.0, -22.025, |, 0.0
92.8, 11.5, | , 24.5, 0.0, 14.9, | ,  4000,  3883,  1000,  1006, | , -3.4, -2422.0, -22.028, |, 0.0
93.9, 12.0, | , 24.5, 0.0, 15.0, | ,  4000,  3888,  1000,   997, | , -3.4, -2422.0, -22.008, |, 0.0
94.9, 12.4, | , 24.5, 0.0, 14.9, | ,  4000,  3883,  1000,   998, | , -3.4, -2421.6, -21.987, |, 0.0
95.9, 12.7, | , 24.5, 0.0, 14.4, | ,  4000,  3885,  1000,  1012, | , -3.4, -2422.0, -22.065, |, 0.0
96.9, 13.2, | , 24.5, 0.0, 13.9, | ,  4000,  3887,  1000,  1025, | , -3.4, -2421.6, -22.123, |, 0.0
97.9, 13.6, | , 24.5, 0.0, 15.2, | ,  4000,  3882,  1000,  1008, | , -3.4, -2421.6, -22.025, |, 0.0
98.9, 14.0, | , 24.5, 0.0, 14.9, | ,  4000,  3886,  1000,  1031, | , -3.4, -2422.0, -22.153, |, 0.0
99.9, 14.4, | , 24.5, 0.0, 14.3, | ,  4000,  3886,  1000,  1005, | , -3.4, -2422.0, -22.034, |, 0.0
100.9, 14.8, | , 24.5, 0.0, 14.3, | ,  4000,  3889,  1000,  1010, | , -3.4, -2422.0, -22.070, |, 0.0
101.9, 15.2, | , 24.5, 0.0, 14.2, | ,  4000,  3885,  1000,  1002, | , -3.4, -2421.6, -22.012, |, 0.0
102.9, 15.6, | , 24.5, 0.0, 15.0, | ,  4000,  3886,  1000,  1016, | , -3.4, -2422.0, -22.083, |, 0.0
103.9, 16.0, | , 24.5, 0.0, 13.4, | ,  4000,  3888,  1000,   997, | , -3.4, -2422.0, -22.008, |, 0.0
104.9, 16.4, | , 24.5, 0.0, 14.6, | ,  4000,  3886,  1000,  1006, | , -3.4, -2421.6, -22.034, |, 0.0
106.0, 16.8, | , 24.5, 0.0, 13.9, | ,  4000,  3887,  1000,  1003, | , -3.4, -2421.6, -22.025, |, 0.0
107.0, 17.2, | , 24.5, 0.0, 14.1, | ,  4000,  3882,  1000,  1009, | , -3.4, -2421.6, -22.032, |, 0.0
108.0, 17.5, | , 24.5, 0.0, 14.2, | ,  4000,  3881,  1000,  1001, | , -3.4, -2421.6, -21.987, |, 0.0
109.0, 18.0, | , 24.5, 0.0, 15.1, | ,  4000,  3883,  1000,  1011, | , -3.4, -2421.6, -22.044, |, 0.0
110.0, 18.4, | , 24.5, 0.0, 15.3, | ,  4000,  3886,  1000,  1021, | , -3.4, -2422.0, -22.105, |, 0.0
111.0, 18.7, | , 24.5, 0.0, 14.5, | ,  4000,  3886,  1000,  1012, | , -3.4, -2421.6, -22.062, |, 0.0
112.0, 19.1, | , 24.5, 0.0, 14.7, | ,  4000,  3883,  1000,   998, | , -3.4, -2421.6, -21.985, |, 0.0
113.0, 19.6, | , 24.5, 0.0, 14.3, | ,  4000,  3881,  1000,  1022, | , -3.4, -2421.6, -22.082, |, 0.0
114.0, 19.9, | , 24.5, 0.0, 14.3, | ,  4000,  3881,  1000,  1024, | , -3.4, -2422.0, -22.097, |, 0.0
115.0, 20.2, | , 24.5, 0.0, 14.7, | ,  4000,  3886,  1000,  1016, | , -3.4, -2421.6, -22.078, |, 0.0
116.0, 20.6, | , 24.5, 0.0, 14.2, | ,  4000,  3888,  1000,  1031, | , -3.4, -2421.6, -22.159, |, 0.0
117.0, 20.7, | , 24.5, 0.0, 14.7, | ,  4000,  3884,  1000,  1023, | , -3.4, -2422.0, -22.105, |, 0.0
118.1, 20.8, | , 24.5, 0.0, 15.2, | ,  4000,  3881,  1000,  1014, | , -3.4, -2421.6, -22.046, |, 0.0
119.1, 20.7, | , 24.5, 0.0, 14.8, | ,  4000,  3877,  1000,   994, | , -3.4, -2422.0, -21.944, |, 0.0
120.1, 20.8, | , 24.5, 0.0, 15.6, | ,  4000,  3878,  1000,   996, | , -3.4, -2422.0, -21.957, |, 0.0
121.1, 20.8, | , 24.5, 0.0, 14.9, | ,  4000,  3878,  1000,   989, | , -3.4, -2423.3, -21.935, |, 0.0
122.1, 20.7, | , 24.5, 0.0, 7.7, | ,  4000,  3880,  1000,   989, | , -3.4, -2421.6, -21.931, |, 0.0
123.1, 20.7, | , 24.5, 0.0, 14.7, | ,  4000,  3873,  1000,   956, | , -3.4, -2422.0, -21.757, |, 0.0
124.1, 20.8, | , 24.5, 0.0, 15.7, | ,  4000,  3878,  1000,   959, | , -3.4, -2422.0, -21.789, |, 0.0
125.1, 20.8, | , 24.5, 0.0, 15.4, | ,  4000,  3872,  1000,   982, | , -3.4, -2421.6, -21.862, |, 0.0
126.1, 20.7, | , 24.5, 0.0, 14.7, | ,  4000,  3877,  1000,   969, | , -3.4, -2421.6, -21.827, |, 0.0
127.1, 20.7, | , 24.5, 0.0, 15.1, | ,  4000,  3877,  1000,   978, | , -3.4, -2422.0, -21.873, |, 0.0
128.1, 20.8, | , 24.5, 0.0, 15.8, | ,  4000,  3877,  1000,   973, | , -3.4, -2421.6, -21.846, |, 0.0
129.1, 20.7, | , 24.5, 0.0, 16.2, | ,  4000,  3882,  1000,   966, | , -3.4, -2421.6, -21.837, |, 0.0
130.2, 20.7, | , 24.5, 0.0, 15.7, | ,  4000,  3879,  1000,   985, | , -3.4, -2421.6, -21.906, |, 0.0
131.2, 20.7, | , 24.5, 0.0, 16.1, | ,  4000,  3876,  1000,   987, | , -3.4, -2421.6, -21.904, |, 0.0
132.2, 20.8, | , 24.5, 0.0, 14.6, | ,  4000,  3756,  1000,   975, | , -3.4, -2421.6, -21.309, |, 0.0
133.2, 20.7, | , 24.5, 0.0, 15.8, | ,  4000,  3729,  1000,   974, | , -3.4, -2421.6, -21.181, |, 0.0
134.2, 20.6, | , 24.5, 0.0, 15.6, | ,  4000,  3687,  1000,   977, | , -3.4, -2421.6, -21.008, |, 0.0
135.2, 20.7, | , 24.5, 0.0, 16.0, | ,  4000,  3756,  1000,   970, | , -3.4, -2421.6, -21.286, |, 0.0
136.2, 20.7, | , 24.5, 0.0, 15.8, | ,  4000,  3799,  1000,   982, | , -3.4, -2421.6, -21.539, |, 0.0
137.2, 20.7, | , 24.5, 0.0, 14.9, | ,  4000,  3825,  1000,   656, | , -3.4, -2422.0, -20.185, |, 0.0
138.2, 20.6, | , 24.5, 0.0, 15.7, | ,  4000,  3846,  1000,   365, | , -3.4, -2421.6, -18.966, |, 0.0
139.2, 20.6, | , 24.5, 0.0, 15.8, | ,  4000,  3858,  1000,   244, | , -3.4, -2421.6, -18.476, |, 0.0
140.3, 20.7, | , 24.5, 0.0, 16.1, | ,  4000,  3863,  1000,   403, | , -3.4, -2421.2, -19.213, |, 0.0
141.3, 20.6, | , 24.5, 0.0, 15.8, | ,  4000,  3866,  1000,   629, | , -3.4, -2421.6, -20.251, |, 0.0
142.3, 21.2, | , 24.5, 0.0, 14.6, | ,  4000,  3872,  1000,   764, | , -3.4, -2422.0, -20.887, |, 0.0
143.3, 21.7, | , 24.5, 0.0, 16.2, | ,  4000,  3875,  1000,   862, | , -3.4, -2421.6, -21.335, |, 0.0
144.3, 22.1, | , 24.5, 0.0, 16.1, | ,  4000,  3880,  1000,   912, | , -3.4, -2421.6, -21.584, |, 0.0
145.3, 22.5, | , 24.5, 0.0, 16.3, | ,  4000,  3879,  1000,   937, | , -3.4, -2421.6, -21.696, |, 0.0
146.3, 23.0, | , 24.5, 0.0, 15.5, | ,  4000,  3888,  1000,   963, | , -3.4, -2421.6, -21.847, |, 0.0
147.3, 23.5, | , 24.5, 0.0, 15.2, | ,  4000,  3884,  1000,   981, | , -3.4, -2421.2, -21.909, |, 0.0
148.3, 23.8, | , 24.5, 0.0, 15.6, | ,  4000,  3883,  1000,   982, | , -3.4, -2421.6, -21.912, |, 0.0
149.3, 24.2, | , 24.5, 0.0, 15.9, | ,  4000,  3884,  1000,   997, | , -3.4, -2422.0, -21.989, |, 0.0
150.4, 24.6, | , 24.5, 0.0, 16.4, | ,  4000,  3885,  1000,   999, | , -3.4, -2421.2, -21.994, |, 0.0
151.4, 25.0, | , 24.5, 0.0, 15.9, | ,  4000,  3884,  1000,   989, | , -3.4, -2421.6, -21.948, |, 0.0
152.4, 25.4, | , 24.5, 0.0, 15.5, | ,  4000,  3883,  1000,   999, | , -3.4, -2422.0, -21.993, |, 0.0
153.4, 25.8, | , 24.5, 0.0, 16.1, | ,  4000,  3883,  1000,   999, | , -3.4, -2421.6, -21.992, |, 0.0
154.4, 26.2, | , 24.5, 0.0, 15.7, | ,  4000,  3883,  1000,   997, | , -3.4, -2421.2, -21.976, |, 0.0
155.4, 26.5, | , 24.5, 0.0, 15.2, | ,  4000,  3882,  1000,   997, | , -3.4, -2422.0, -21.976, |, 0.0
156.4, 26.9, | , 24.5, 0.0, 16.1, | ,  4000,  3884,  1000,   995, | , -3.4, -2421.6, -21.978, |, 0.0
157.4, 27.4, | , 24.5, 0.0, 15.5, | ,  4000,  3885,  1000,   989, | , -3.4, -2422.5, -21.960, |, 0.0
158.4, 27.7, | , 24.5, 0.0, 15.5, | ,  4000,  3884,  1000,   993, | , -3.4, -2421.6, -21.971, |, 0.0
159.4, 28.1, | , 24.5, 0.0, 15.8, | ,  4000,  3884,  1000,   990, | , -3.4, -2421.6, -21.957, |, 0.0
160.5, 28.5, | , 24.5, 0.0, 15.7, | ,  4000,  3885,  1000,   997, | , -3.4, -2421.6, -21.992, |, 0.0
161.5, 29.0, | , 24.5, 0.0, 15.5, | ,  4000,  3878,  1000,  1000, | , -3.4, -2422.0, -21.976, |, 0.0
162.5, 29.3, | , 24.5, 0.0, 15.2, | ,  4000,  3883,  1000,  1001, | , -3.4, -2422.0, -22.000, |, 0.0
163.5, 29.7, | , 24.5, 0.0, 15.6, | ,  4000,  3887,  1000,   989, | , -3.4, -2421.6, -21.960, |, 0.0
164.5, 30.1, | , 24.5, 0.0, 15.4, | ,  4000,  3881,  1000,   999, | , -3.4, -2422.0, -21.986, |, 0.0
165.5, 30.5, | , 24.5, 0.0, 16.1, | ,  4000,  3884,  1000,  1000, | , -3.4, -2421.2, -21.993, |, 0.0
166.5, 30.8, | , 24.5, 0.0, 16.0, | ,  4000,  3888,  1000,   986, | , -3.4, -2421.2, -21.951, |, 0.0
167.5, 31.2, | , 24.5, 0.0, 15.4, | ,  4000,  3882,  1000,   991, | , -3.4, -2421.6, -21.950, |, 0.0
168.5, 31.7, | , 24.5, 0.0, 16.6, | ,  4000,  3883,  1000,   998, | , -3.4, -2421.6, -21.987, |, 0.0
169.5, 31.9, | , 24.5, 0.0, 16.1, | ,  4000,  3881,  1000,   990, | , -3.4, -2421.6, -21.943, |, 0.0
170.5, 32.4, | , 24.5, 0.0, 10.8, | ,  4000,  3882,  1000,   994, | , -3.4, -2421.6, -21.965, |, 0.0
171.6, 32.7, | , 24.5, 0.0, 15.7, | ,  4000,  3883,  1000,   997, | , -3.4, -2421.6, -21.978, |, 0.0
172.6, 33.2, | , 24.5, 0.0, 15.2, | ,  4000,  3883,  1000,   986, | , -3.4, -2421.6, -21.935, |, 0.0
173.6, 33.5, | , 24.5, 0.0, 16.2, | ,  4000,  3883,  1000,   999, | , -3.4, -2421.6, -21.989, |, 0.0
174.6, 33.8, | , 24.5, 0.0, 16.2, | ,  4000,  3882,  1000,   994, | , -3.4, -2421.6, -21.962, |, 0.0
175.6, 34.3, | , 24.5, 0.0, 16.6, | ,  4000,  3881,  1000,   997, | , -3.4, -2421.6, -21.970, |, 0.0
176.6, 35.0, | , 24.5, 0.0, 7.6, | ,  4000,  3880,  1000,   995, | , -3.4, -2423.3, -21.975, |, 0.0
177.6, 35.0, | , 24.5, 0.0, 12.7, | ,  4000,  3882,  1000,   996, | , -3.4, -2422.0, -21.973, |, 0.0
178.6, 35.5, | , 24.5, 0.0, 16.5, | ,  4000,  3883,  1000,   986, | , -3.4, -2421.6, -21.927, |, 0.0
179.6, 35.9, | , 24.5, 0.0, 14.7, | ,  4000,  3882,  1000,   996, | , -3.4, -2422.5, -21.978, |, 0.0
180.7, 36.1, | , 24.5, 0.0, 13.1, | ,  4000,  3883,  1000,   997, | , -3.4, -2421.6, -21.981, |, 0.0
181.7, 36.4, | , 24.5, 0.0, 15.5, | ,  4000,  3883,  1000,   995, | , -3.4, -2422.0, -21.975, |, 0.0
182.7, 37.0, | , 24.5, 0.0, 9.6, | ,  4000,  3884,  1000,  1004, | , -3.4, -2421.2, -22.012, |, 0.0
183.7, 37.3, | , 24.5, 0.0, 10.6, | ,  4000,  3880,  1000,   997, | , -3.4, -2422.5, -21.975, |, 0.0
184.7, 37.5, | , 24.5, 0.0, 16.2, | ,  4000,  3875,  1000,   996, | , -3.4, -2422.5, -21.945, |, 0.0
185.7, 37.9, | , 24.5, 0.0, 14.8, | ,  4000,  3883,  1000,   996, | , -3.4, -2422.9, -21.985, |, 0.0
186.7, 38.3, | , 24.5, 0.0, 15.4, | ,  4000,  3883,  1000,   994, | , -3.4, -2422.5, -21.975, |, 0.0
187.7, 38.6, | , 24.5, 0.0, 15.8, | ,  4000,  3884,  1000,   998, | , -3.4, -2422.0, -21.996, |, 0.0
188.7, 38.9, | , 24.5, 0.0, 16.2, | ,  4000,  3883,  1000,   994, | , -3.4, -2421.6, -21.968, |, 0.0
189.7, 39.5, | , 24.5, 0.0, 14.8, | ,  4000,  3881,  1000,   998, | , -3.4, -2422.5, -21.983, |, 0.0
190.8, 39.5, | , 24.5, 0.0, 10.6, | ,  4000,  3881,  1000,   983, | , -3.4, -2423.3, -21.926, |, 0.0
